id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,classification
RLCopia_1_453_mnt,0.114,0.049,0.055,0.093,0.08,0.052,0.027,0.05,0.043,0.055,0.054,0.025,0.074,0.053,0.042,0.108,0.0102,0.0084,0.008,1.1.2
RLCopia_1_454_mnt,0.114,0.049,0.055,0.093,0.079,0.052,0.027,0.05,0.044,0.055,0.054,0.025,0.074,0.053,0.042,0.108,0.0102,0.0084,0.008,1.1.2
RLCopia_1_455_mnt,0.114,0.049,0.055,0.093,0.079,0.052,0.027,0.05,0.044,0.055,0.053,0.025,0.074,0.053,0.042,0.107,0.0102,0.0084,0.008,1.1.2
RLCopia_1_456_mnt,0.113,0.049,0.055,0.094,0.079,0.052,0.027,0.051,0.044,0.055,0.053,0.025,0.075,0.053,0.042,0.107,0.0102,0.0084,0.008,1.1.2
RLCopia_1_457_mnt,0.113,0.049,0.055,0.094,0.079,0.051,0.027,0.051,0.044,0.055,0.053,0.025,0.075,0.053,0.042,0.107,0.0102,0.0084,0.008,1.1.2
RLCopia_1_458_mnt,0.113,0.048,0.055,0.094,0.079,0.051,0.027,0.051,0.044,0.055,0.053,0.025,0.075,0.053,0.042,0.107,0.0102,0.0084,0.008,1.1.2
RLCopia_1_459_mnt,0.113,0.048,0.056,0.094,0.079,0.051,0.027,0.051,0.044,0.055,0.053,0.025,0.075,0.053,0.042,0.107,0.0102,0.0084,0.008,1.1.2
RLCopia_1_460_mnt,0.113,0.048,0.056,0.094,0.079,0.051,0.027,0.051,0.044,0.055,0.053,0.025,0.076,0.053,0.042,0.107,0.0103,0.0084,0.008,1.1.2
RLCopia_1_461_mnt,0.113,0.048,0.056,0.094,0.079,0.051,0.027,0.051,0.044,0.055,0.053,0.025,0.076,0.053,0.042,0.106,0.0103,0.0084,0.008,1.1.2
RLCopia_1_462_mnt,0.112,0.048,0.056,0.095,0.079,0.051,0.027,0.051,0.044,0.055,0.052,0.025,0.076,0.053,0.042,0.106,0.0103,0.0084,0.008,1.1.2
RLCopia_1_463_mnt,0.112,0.048,0.056,0.095,0.079,0.051,0.027,0.051,0.044,0.055,0.052,0.025,0.076,0.053,0.042,0.106,0.0103,0.0084,0.008,1.1.2
RLCopia_1_464_mnt,0.112,0.048,0.056,0.095,0.079,0.051,0.027,0.051,0.044,0.055,0.052,0.025,0.077,0.053,0.042,0.106,0.0103,0.0085,0.008,1.1.2
RLCopia_1_465_mnt,0.112,0.048,0.056,0.095,0.079,0.051,0.027,0.051,0.044,0.056,0.052,0.025,0.077,0.053,0.042,0.106,0.0103,0.0085,0.008,1.1.2
RLCopia_1_466_mnt,0.112,0.048,0.056,0.095,0.079,0.051,0.027,0.051,0.044,0.056,0.052,0.025,0.077,0.053,0.042,0.106,0.0103,0.0085,0.008,1.1.2
RLCopia_1_467_mnt,0.112,0.048,0.056,0.095,0.078,0.051,0.027,0.051,0.044,0.056,0.052,0.025,0.077,0.053,0.042,0.106,0.0103,0.0085,0.008,1.1.2
RLCopia_1_468_mnt,0.111,0.048,0.056,0.096,0.078,0.051,0.027,0.051,0.044,0.056,0.052,0.025,0.078,0.053,0.042,0.106,0.0103,0.0085,0.008,1.1.2
RLCopia_1_469_mnt,0.111,0.048,0.057,0.096,0.078,0.051,0.027,0.051,0.044,0.056,0.052,0.025,0.078,0.053,0.042,0.105,0.0103,0.0085,0.008,1.1.2
RLCopia_1_470_mnt,0.111,0.048,0.057,0.096,0.078,0.051,0.027,0.051,0.044,0.056,0.051,0.025,0.078,0.053,0.042,0.105,0.0104,0.0085,0.008,1.1.2
RLCopia_1_471_mnt,0.111,0.048,0.057,0.096,0.078,0.051,0.027,0.051,0.044,0.056,0.051,0.025,0.078,0.053,0.042,0.105,0.0104,0.0085,0.008,1.1.2
RLCopia_1_472_mnt,0.111,0.048,0.057,0.096,0.078,0.051,0.027,0.051,0.044,0.056,0.051,0.025,0.078,0.053,0.042,0.105,0.0104,0.0085,0.008,1.1.2
RLCopia_1_473_mnt,0.111,0.048,0.057,0.096,0.078,0.051,0.027,0.052,0.044,0.056,0.051,0.025,0.079,0.053,0.042,0.105,0.0104,0.0085,0.0081,1.1.2
RLCopia_1_474_mnt,0.11,0.048,0.057,0.096,0.078,0.05,0.027,0.052,0.044,0.056,0.051,0.025,0.079,0.053,0.042,0.105,0.0104,0.0085,0.0081,1.1.2
RLCopia_1_475_mnt,0.11,0.048,0.057,0.097,0.078,0.05,0.027,0.052,0.044,0.056,0.051,0.025,0.079,0.053,0.042,0.105,0.0104,0.0085,0.0081,1.1.2
RLCopia_1_476_mnt,0.11,0.048,0.057,0.097,0.078,0.05,0.027,0.052,0.044,0.056,0.051,0.025,0.079,0.053,0.042,0.104,0.0104,0.0085,0.0081,1.1.2
RLCopia_1_477_mnt,0.11,0.048,0.057,0.097,0.078,0.05,0.027,0.052,0.044,0.056,0.051,0.025,0.08,0.053,0.042,0.104,0.0104,0.0085,0.0081,1.1.2
RLCopia_1_478_mnt,0.11,0.048,0.057,0.097,0.078,0.05,0.027,0.052,0.044,0.056,0.051,0.025,0.08,0.053,0.042,0.104,0.0104,0.0085,0.0081,1.1.2
RLCopia_1_479_mnt,0.11,0.048,0.057,0.097,0.078,0.05,0.027,0.052,0.044,0.056,0.05,0.025,0.08,0.053,0.042,0.104,0.0104,0.0085,0.0081,1.1.2
RLCopia_1_480_mnt,0.11,0.047,0.057,0.097,0.078,0.05,0.027,0.052,0.044,0.056,0.05,0.025,0.08,0.053,0.042,0.104,0.0105,0.0085,0.0081,1.1.2
RLCopia_1_481_mnt,0.109,0.047,0.058,0.097,0.078,0.05,0.027,0.052,0.044,0.056,0.05,0.025,0.08,0.053,0.042,0.104,0.0105,0.0085,0.0081,1.1.2
RLCopia_1_482_mnt,0.109,0.047,0.058,0.097,0.078,0.05,0.027,0.052,0.044,0.056,0.05,0.025,0.081,0.053,0.042,0.104,0.0105,0.0085,0.0081,1.1.2
RLCopia_1_483_mnt,0.109,0.047,0.058,0.098,0.077,0.05,0.027,0.052,0.044,0.056,0.05,0.025,0.081,0.053,0.042,0.104,0.0105,0.0085,0.0081,1.1.2
RLCopia_1_484_mnt,0.109,0.047,0.058,0.098,0.077,0.05,0.027,0.052,0.044,0.056,0.05,0.025,0.081,0.053,0.042,0.104,0.0105,0.0086,0.0081,1.1.2
RLCopia_1_485_mnt,0.109,0.047,0.058,0.098,0.077,0.05,0.027,0.052,0.045,0.056,0.05,0.025,0.081,0.053,0.042,0.103,0.0105,0.0086,0.0081,1.1.2
RLCopia_1_486_mnt,0.109,0.047,0.058,0.098,0.077,0.05,0.027,0.052,0.045,0.056,0.05,0.025,0.081,0.053,0.042,0.103,0.0105,0.0086,0.0081,1.1.2
RLCopia_1_487_mnt,0.109,0.047,0.058,0.098,0.077,0.05,0.027,0.052,0.045,0.056,0.05,0.026,0.082,0.053,0.042,0.103,0.0105,0.0086,0.0081,1.1.2
RLCopia_1_488_mnt,0.112,0.048,0.057,0.096,0.077,0.049,0.026,0.053,0.045,0.054,0.049,0.026,0.08,0.053,0.043,0.105,0.0104,0.0085,0.0081,1.1.2
RLCopia_1_489_mnt,0.111,0.048,0.057,0.096,0.076,0.049,0.026,0.053,0.045,0.054,0.05,0.026,0.08,0.053,0.043,0.105,0.0104,0.0085,0.0081,1.1.2
RLCopia_1_490_mnt,0.111,0.048,0.057,0.096,0.076,0.049,0.026,0.054,0.045,0.054,0.05,0.026,0.08,0.053,0.043,0.105,0.0104,0.0085,0.0081,1.1.2
RLCopia_1_491_mnt,0.107,0.048,0.058,0.097,0.076,0.049,0.027,0.054,0.044,0.057,0.05,0.026,0.083,0.052,0.042,0.103,0.0106,0.0086,0.0081,1.1.2
RLCopia_1_492_mnt,0.107,0.048,0.058,0.097,0.076,0.049,0.027,0.054,0.044,0.057,0.05,0.026,0.083,0.052,0.042,0.103,0.0106,0.0086,0.0081,1.1.2
RLCopia_1_493_mnt,0.106,0.047,0.058,0.098,0.075,0.05,0.028,0.054,0.044,0.058,0.05,0.026,0.084,0.052,0.042,0.102,0.0106,0.0086,0.0081,1.1.2
RLCopia_1_494_mnt,0.106,0.047,0.058,0.098,0.075,0.05,0.028,0.054,0.044,0.058,0.05,0.026,0.084,0.052,0.042,0.102,0.0106,0.0086,0.0081,1.1.2
RLCopia_1_495_mnt,0.114,0.05,0.05,0.087,0.079,0.056,0.029,0.051,0.041,0.057,0.06,0.025,0.068,0.052,0.043,0.11,0.0099,0.0083,0.0079,1.1.2
RLCopia_1_496_mnt,0.114,0.05,0.05,0.087,0.079,0.056,0.029,0.051,0.041,0.057,0.06,0.025,0.068,0.052,0.043,0.11,0.0099,0.0083,0.0079,1.1.2
RLCopia_1_497_mnt,0.114,0.05,0.051,0.087,0.079,0.056,0.029,0.051,0.041,0.057,0.06,0.025,0.069,0.052,0.043,0.11,0.0099,0.0083,0.0079,1.1.2
RLCopia_1_498_mnt,0.113,0.05,0.051,0.088,0.079,0.055,0.029,0.051,0.041,0.057,0.059,0.025,0.069,0.052,0.043,0.11,0.0099,0.0083,0.0079,1.1.2
RLCopia_1_499_mnt,0.113,0.05,0.051,0.088,0.079,0.055,0.029,0.052,0.041,0.057,0.059,0.025,0.069,0.052,0.043,0.109,0.01,0.0083,0.0079,1.1.2
RLCopia_1_500_mnt,0.113,0.05,0.051,0.088,0.079,0.055,0.029,0.052,0.041,0.057,0.059,0.025,0.07,0.052,0.043,0.109,0.01,0.0083,0.0079,1.1.2
RLCopia_1_501_mnt,0.113,0.05,0.051,0.089,0.078,0.055,0.029,0.052,0.041,0.057,0.059,0.025,0.07,0.052,0.043,0.109,0.01,0.0083,0.0079,1.1.2
RLCopia_1_502_mnt,0.112,0.05,0.052,0.089,0.078,0.055,0.029,0.052,0.041,0.057,0.058,0.025,0.071,0.052,0.043,0.109,0.01,0.0083,0.0079,1.1.2
RLCopia_1_503_mnt,0.112,0.05,0.052,0.089,0.078,0.055,0.029,0.052,0.041,0.057,0.058,0.025,0.071,0.052,0.043,0.108,0.01,0.0083,0.0079,1.1.2
RLCopia_1_504_mnt,0.112,0.05,0.052,0.089,0.078,0.055,0.029,0.052,0.041,0.057,0.058,0.025,0.071,0.052,0.043,0.108,0.0101,0.0084,0.0079,1.1.2
RLCopia_1_505_mnt,0.111,0.05,0.052,0.09,0.078,0.055,0.029,0.052,0.042,0.057,0.058,0.025,0.072,0.052,0.043,0.108,0.0101,0.0084,0.0079,1.1.2
RLCopia_1_506_mnt,0.111,0.05,0.052,0.09,0.078,0.054,0.029,0.052,0.042,0.057,0.057,0.025,0.072,0.052,0.043,0.108,0.0101,0.0084,0.0079,1.1.2
RLCopia_1_507_mnt,0.111,0.049,0.052,0.09,0.078,0.054,0.029,0.052,0.042,0.058,0.057,0.025,0.073,0.052,0.043,0.108,0.0101,0.0084,0.0079,1.1.2
RLCopia_1_508_mnt,0.111,0.049,0.053,0.09,0.078,0.054,0.029,0.052,0.042,0.058,0.057,0.025,0.073,0.052,0.043,0.107,0.0101,0.0084,0.008,1.1.2
RLCopia_1_509_mnt,0.111,0.049,0.053,0.091,0.078,0.054,0.029,0.052,0.042,0.058,0.057,0.025,0.073,0.052,0.043,0.107,0.0101,0.0084,0.008,1.1.2
RLCopia_1_510_mnt,0.11,0.049,0.053,0.091,0.078,0.054,0.029,0.052,0.042,0.058,0.057,0.025,0.074,0.052,0.043,0.107,0.0102,0.0084,0.008,1.1.2
RLCopia_1_511_mnt,0.11,0.049,0.053,0.091,0.077,0.054,0.029,0.053,0.042,0.058,0.056,0.025,0.074,0.052,0.043,0.107,0.0102,0.0084,0.008,1.1.2
RLCopia_1_512_mnt,0.11,0.049,0.053,0.091,0.077,0.054,0.029,0.053,0.042,0.058,0.056,0.025,0.075,0.052,0.043,0.107,0.0102,0.0084,0.008,1.1.2
RLCopia_1_513_mnt,0.11,0.049,0.053,0.092,0.077,0.054,0.029,0.053,0.042,0.058,0.056,0.025,0.075,0.052,0.043,0.106,0.0102,0.0084,0.008,1.1.2
RLCopia_1_514_mnt,0.109,0.049,0.054,0.092,0.077,0.054,0.029,0.053,0.042,0.058,0.056,0.025,0.075,0.052,0.043,0.106,0.0102,0.0084,0.008,1.1.2
RLCopia_1_515_mnt,0.109,0.049,0.054,0.092,0.077,0.054,0.029,0.053,0.042,0.058,0.056,0.025,0.076,0.052,0.043,0.106,0.0102,0.0084,0.008,1.1.2
RLCopia_1_516_mnt,0.109,0.049,0.054,0.092,0.077,0.053,0.029,0.053,0.042,0.058,0.055,0.025,0.076,0.052,0.043,0.106,0.0103,0.0085,0.008,1.1.2
RLCopia_1_517_mnt,0.109,0.049,0.054,0.093,0.077,0.053,0.029,0.053,0.042,0.058,0.055,0.025,0.076,0.052,0.043,0.106,0.0103,0.0085,0.008,1.1.2
RLCopia_1_518_mnt,0.109,0.049,0.054,0.093,0.077,0.053,0.029,0.053,0.042,0.058,0.055,0.025,0.077,0.052,0.043,0.105,0.0103,0.0085,0.008,1.1.2
RLCopia_1_519_mnt,0.108,0.049,0.054,0.093,0.077,0.053,0.029,0.053,0.042,0.058,0.055,0.025,0.077,0.052,0.043,0.105,0.0103,0.0085,0.008,1.1.2
RLCopia_1_520_mnt,0.108,0.049,0.054,0.093,0.077,0.053,0.029,0.053,0.042,0.058,0.055,0.025,0.077,0.052,0.043,0.105,0.0103,0.0085,0.008,1.1.2
RLCopia_1_521_mnt,0.108,0.048,0.055,0.094,0.077,0.053,0.029,0.053,0.042,0.058,0.054,0.025,0.078,0.052,0.043,0.105,0.0103,0.0085,0.008,1.1.2
RLCopia_1_522_mnt,0.108,0.048,0.055,0.094,0.077,0.053,0.029,0.053,0.043,0.058,0.054,0.025,0.078,0.052,0.043,0.105,0.0103,0.0085,0.008,1.1.2
RLCopia_1_523_mnt,0.108,0.048,0.055,0.094,0.076,0.053,0.029,0.053,0.043,0.058,0.054,0.025,0.078,0.052,0.043,0.104,0.0104,0.0085,0.008,1.1.2
RLCopia_1_524_mnt,0.107,0.048,0.055,0.094,0.076,0.053,0.029,0.053,0.043,0.058,0.054,0.025,0.079,0.052,0.042,0.104,0.0104,0.0085,0.0081,1.1.2
RLCopia_1_525_mnt,0.107,0.048,0.055,0.094,0.076,0.053,0.029,0.054,0.043,0.058,0.054,0.025,0.079,0.052,0.042,0.104,0.0104,0.0085,0.0081,1.1.2
RLCopia_1_526_mnt,0.107,0.048,0.055,0.095,0.076,0.052,0.029,0.054,0.043,0.058,0.054,0.025,0.079,0.052,0.042,0.104,0.0104,0.0085,0.0081,1.1.2
RLCopia_1_527_mnt,0.107,0.048,0.055,0.095,0.076,0.052,0.029,0.054,0.043,0.058,0.053,0.025,0.079,0.052,0.042,0.104,0.0104,0.0085,0.0081,1.1.2
RLCopia_1_528_mnt,0.107,0.048,0.056,0.095,0.076,0.052,0.029,0.054,0.043,0.058,0.053,0.025,0.08,0.052,0.042,0.104,0.0104,0.0085,0.0081,1.1.2
RLCopia_1_529_mnt,0.106,0.048,0.056,0.095,0.076,0.052,0.029,0.054,0.043,0.058,0.053,0.025,0.08,0.052,0.042,0.103,0.0104,0.0085,0.0081,1.1.2
RLCopia_1_530_mnt,0.106,0.048,0.056,0.095,0.076,0.052,0.029,0.054,0.043,0.058,0.053,0.025,0.08,0.052,0.042,0.103,0.0105,0.0086,0.0081,1.1.2
RLCopia_1_531_mnt,0.106,0.048,0.056,0.096,0.076,0.052,0.029,0.054,0.043,0.058,0.053,0.025,0.081,0.052,0.042,0.103,0.0105,0.0086,0.0081,1.1.2
RLCopia_1_532_mnt,0.106,0.048,0.056,0.096,0.076,0.052,0.028,0.054,0.043,0.058,0.052,0.025,0.081,0.052,0.042,0.103,0.0105,0.0086,0.0081,1.1.2
RLCopia_1_533_mnt,0.106,0.048,0.056,0.096,0.076,0.052,0.028,0.054,0.043,0.058,0.052,0.025,0.081,0.052,0.042,0.103,0.0105,0.0086,0.0081,1.1.2
RLCopia_1_534_mnt,0.105,0.048,0.056,0.096,0.076,0.052,0.028,0.054,0.043,0.059,0.052,0.025,0.081,0.052,0.042,0.103,0.0105,0.0086,0.0081,1.1.2
RLCopia_1_535_mnt,0.105,0.048,0.056,0.096,0.076,0.052,0.028,0.054,0.043,0.059,0.052,0.025,0.082,0.052,0.042,0.102,0.0105,0.0086,0.0081,1.1.2
RLCopia_1_536_mnt,0.105,0.048,0.056,0.097,0.075,0.052,0.028,0.054,0.043,0.059,0.052,0.025,0.082,0.052,0.042,0.102,0.0105,0.0086,0.0081,1.1.2
RLCopia_1_537_mnt,0.105,0.047,0.057,0.097,0.075,0.052,0.028,0.054,0.043,0.059,0.052,0.025,0.082,0.052,0.042,0.102,0.0105,0.0086,0.0081,1.1.2
RLCopia_1_538_mnt,0.105,0.047,0.057,0.097,0.075,0.051,0.028,0.054,0.043,0.059,0.052,0.025,0.082,0.052,0.042,0.102,0.0105,0.0086,0.0081,1.1.2
RLCopia_1_539_mnt,0.105,0.047,0.057,0.097,0.075,0.051,0.028,0.054,0.043,0.059,0.051,0.025,0.083,0.052,0.042,0.102,0.0106,0.0086,0.0081,1.1.2
RLCopia_1_540_mnt,0.104,0.047,0.057,0.097,0.075,0.051,0.028,0.054,0.043,0.059,0.051,0.025,0.083,0.052,0.042,0.102,0.0106,0.0086,0.0081,1.1.2
RLCopia_1_541_mnt,0.104,0.047,0.057,0.097,0.075,0.051,0.028,0.054,0.043,0.059,0.051,0.025,0.083,0.052,0.042,0.102,0.0106,0.0086,0.0081,1.1.2
RLCopia_1_542_mnt,0.104,0.047,0.057,0.098,0.075,0.051,0.028,0.054,0.043,0.059,0.051,0.025,0.083,0.052,0.042,0.101,0.0106,0.0086,0.0081,1.1.2
RLCopia_1_543_mnt,0.104,0.047,0.057,0.098,0.075,0.051,0.028,0.055,0.044,0.059,0.051,0.025,0.084,0.052,0.042,0.101,0.0106,0.0086,0.0081,1.1.2
RLCopia_1_544_mnt,0.104,0.047,0.057,0.098,0.075,0.051,0.028,0.055,0.044,0.059,0.051,0.025,0.084,0.052,0.042,0.101,0.0106,0.0086,0.0081,1.1.2
RLCopia_1_545_mnt,0.104,0.047,0.057,0.098,0.075,0.051,0.028,0.055,0.044,0.059,0.051,0.025,0.084,0.052,0.042,0.101,0.0106,0.0086,0.0082,1.1.2
RLCopia_1_546_mnt,0.104,0.047,0.058,0.098,0.075,0.051,0.028,0.055,0.044,0.059,0.05,0.025,0.084,0.052,0.042,0.101,0.0106,0.0086,0.0082,1.1.2
RLCopia_1_547_mnt,0.103,0.047,0.058,0.098,0.075,0.051,0.028,0.055,0.044,0.059,0.05,0.025,0.085,0.052,0.042,0.101,0.0106,0.0087,0.0082,1.1.2
RLCopia_1_548_mnt,0.103,0.047,0.058,0.099,0.075,0.051,0.028,0.055,0.044,0.059,0.05,0.025,0.085,0.052,0.042,0.101,0.0107,0.0087,0.0082,1.1.2
RLCopia_1_549_mnt,0.103,0.047,0.058,0.099,0.075,0.051,0.028,0.055,0.044,0.059,0.05,0.025,0.085,0.052,0.042,0.101,0.0107,0.0087,0.0082,1.1.2
RLCopia_1_550_mnt,0.103,0.047,0.058,0.099,0.075,0.051,0.028,0.055,0.044,0.059,0.05,0.025,0.085,0.052,0.042,0.1,0.0107,0.0087,0.0082,1.1.2
RLCopia_1_551_mnt,0.103,0.047,0.058,0.099,0.075,0.051,0.028,0.055,0.044,0.059,0.05,0.025,0.086,0.052,0.042,0.1,0.0107,0.0087,0.0082,1.1.2
RLCopia_1_552_mnt,0.104,0.047,0.058,0.098,0.075,0.05,0.028,0.055,0.044,0.058,0.05,0.025,0.085,0.052,0.042,0.101,0.0107,0.0086,0.0082,1.1.2
RLCopia_1_553_mnt,0.128,0.052,0.051,0.088,0.073,0.044,0.022,0.057,0.049,0.046,0.051,0.026,0.069,0.054,0.048,0.116,0.0097,0.0082,0.0078,1.1.2
RLCopia_1_554_mnt,0.128,0.052,0.051,0.089,0.072,0.045,0.021,0.057,0.05,0.045,0.049,0.026,0.069,0.054,0.049,0.118,0.0097,0.0082,0.0078,1.1.2
RLCopia_1_555_mnt,0.126,0.052,0.052,0.09,0.072,0.045,0.021,0.058,0.05,0.045,0.047,0.026,0.073,0.054,0.047,0.115,0.0099,0.0083,0.0079,1.1.2
RLCopia_1_556_mnt,0.125,0.052,0.053,0.091,0.072,0.045,0.021,0.058,0.05,0.046,0.047,0.026,0.074,0.054,0.047,0.115,0.0099,0.0083,0.008,1.1.2
RLCopia_1_557_mnt,0.124,0.052,0.053,0.091,0.072,0.045,0.021,0.058,0.05,0.046,0.046,0.026,0.075,0.054,0.047,0.114,0.0099,0.0083,0.008,1.1.2
RLCopia_1_558_mnt,0.124,0.052,0.053,0.092,0.072,0.045,0.021,0.058,0.05,0.046,0.046,0.026,0.075,0.054,0.047,0.114,0.01,0.0083,0.008,1.1.2
RLCopia_1_559_mnt,0.123,0.051,0.054,0.092,0.072,0.044,0.021,0.059,0.05,0.046,0.046,0.026,0.076,0.054,0.047,0.113,0.01,0.0083,0.008,1.1.2
RLCopia_1_560_mnt,0.123,0.051,0.054,0.093,0.072,0.044,0.021,0.059,0.05,0.046,0.045,0.026,0.077,0.054,0.047,0.113,0.01,0.0084,0.008,1.1.2
RLCopia_1_561_mnt,0.122,0.051,0.054,0.093,0.072,0.044,0.021,0.059,0.05,0.047,0.045,0.026,0.077,0.054,0.047,0.112,0.0101,0.0084,0.008,1.1.2
RLCopia_1_562_mnt,0.121,0.051,0.055,0.094,0.072,0.044,0.021,0.059,0.05,0.047,0.045,0.026,0.078,0.054,0.047,0.112,0.0101,0.0084,0.008,1.1.2
RLCopia_1_563_mnt,0.121,0.051,0.055,0.094,0.072,0.044,0.021,0.059,0.05,0.047,0.045,0.026,0.078,0.054,0.046,0.111,0.0101,0.0084,0.008,1.1.2
RLCopia_1_564_mnt,0.12,0.051,0.055,0.094,0.071,0.044,0.021,0.059,0.05,0.047,0.045,0.026,0.079,0.054,0.046,0.111,0.0102,0.0084,0.0081,1.1.2
RLCopia_1_565_mnt,0.12,0.05,0.055,0.095,0.071,0.044,0.021,0.059,0.05,0.048,0.044,0.026,0.08,0.054,0.046,0.11,0.0102,0.0084,0.0081,1.1.2
RLCopia_1_566_mnt,0.119,0.05,0.056,0.095,0.071,0.044,0.021,0.059,0.05,0.048,0.044,0.026,0.08,0.054,0.046,0.11,0.0102,0.0084,0.0081,1.1.2
RLCopia_1_567_mnt,0.119,0.05,0.056,0.096,0.071,0.044,0.021,0.059,0.05,0.048,0.044,0.026,0.081,0.054,0.046,0.11,0.0102,0.0085,0.0081,1.1.2
RLCopia_1_568_mnt,0.118,0.05,0.056,0.096,0.071,0.044,0.022,0.059,0.05,0.048,0.044,0.026,0.081,0.054,0.046,0.109,0.0103,0.0085,0.0081,1.1.2
RLCopia_1_569_mnt,0.118,0.05,0.056,0.096,0.071,0.044,0.022,0.059,0.05,0.048,0.043,0.026,0.082,0.054,0.046,0.109,0.0103,0.0085,0.0081,1.1.2
RLCopia_1_570_mnt,0.117,0.05,0.057,0.097,0.071,0.044,0.022,0.059,0.05,0.048,0.043,0.026,0.082,0.054,0.046,0.108,0.0103,0.0085,0.0081,1.1.2
RLCopia_1_571_mnt,0.117,0.05,0.057,0.097,0.071,0.044,0.022,0.059,0.05,0.049,0.043,0.026,0.083,0.053,0.046,0.108,0.0104,0.0085,0.0081,1.1.2
RLCopia_1_572_mnt,0.116,0.049,0.057,0.097,0.071,0.044,0.022,0.059,0.05,0.049,0.043,0.026,0.083,0.053,0.046,0.108,0.0104,0.0085,0.0081,1.1.2
RLCopia_1_573_mnt,0.116,0.049,0.057,0.098,0.071,0.043,0.022,0.059,0.05,0.049,0.043,0.026,0.084,0.053,0.046,0.107,0.0104,0.0085,0.0081,1.1.2
RLCopia_1_574_mnt,0.116,0.049,0.057,0.098,0.071,0.043,0.022,0.059,0.05,0.049,0.042,0.026,0.084,0.053,0.045,0.107,0.0104,0.0085,0.0081,1.1.2
RLCopia_1_575_mnt,0.115,0.049,0.058,0.098,0.071,0.043,0.022,0.059,0.05,0.049,0.042,0.026,0.085,0.053,0.045,0.107,0.0104,0.0086,0.0082,1.1.2
RLCopia_1_576_mnt,0.115,0.049,0.058,0.099,0.07,0.043,0.022,0.059,0.05,0.049,0.042,0.026,0.085,0.053,0.045,0.106,0.0105,0.0086,0.0082,1.1.2
RLCopia_1_577_mnt,0.114,0.049,0.058,0.099,0.07,0.043,0.022,0.06,0.05,0.05,0.042,0.026,0.086,0.053,0.045,0.106,0.0105,0.0086,0.0082,1.1.2
RLCopia_1_578_mnt,0.114,0.049,0.058,0.099,0.07,0.043,0.022,0.06,0.05,0.05,0.042,0.026,0.086,0.053,0.045,0.106,0.0105,0.0086,0.0082,1.1.2
RLCopia_1_579_mnt,0.114,0.049,0.058,0.1,0.07,0.043,0.022,0.06,0.05,0.05,0.042,0.026,0.087,0.053,0.045,0.106,0.0105,0.0086,0.0082,1.1.2
RLCopia_1_580_mnt,0.113,0.049,0.059,0.1,0.07,0.043,0.022,0.06,0.05,0.05,0.041,0.026,0.087,0.053,0.045,0.105,0.0106,0.0086,0.0082,1.1.2
RLCopia_1_581_mnt,0.113,0.048,0.059,0.1,0.07,0.043,0.022,0.06,0.05,0.05,0.041,0.026,0.087,0.053,0.045,0.105,0.0106,0.0086,0.0082,1.1.2
RLCopia_1_582_mnt,0.112,0.048,0.059,0.1,0.07,0.043,0.022,0.06,0.05,0.05,0.041,0.026,0.088,0.053,0.045,0.105,0.0106,0.0086,0.0082,1.1.2
RLCopia_1_583_mnt,0.112,0.048,0.059,0.101,0.07,0.043,0.022,0.06,0.05,0.05,0.041,0.026,0.088,0.053,0.045,0.104,0.0106,0.0086,0.0082,1.1.2
RLCopia_1_584_mnt,0.112,0.048,0.059,0.101,0.07,0.043,0.022,0.06,0.05,0.051,0.041,0.026,0.089,0.053,0.045,0.104,0.0106,0.0087,0.0082,1.1.2
RLCopia_1_585_mnt,0.111,0.048,0.059,0.101,0.07,0.043,0.022,0.06,0.05,0.051,0.041,0.026,0.089,0.053,0.045,0.104,0.0107,0.0087,0.0082,1.1.2
RLCopia_1_586_mnt,0.111,0.048,0.06,0.101,0.07,0.043,0.022,0.06,0.05,0.051,0.04,0.026,0.089,0.053,0.045,0.104,0.0107,0.0087,0.0082,1.1.2
RLCopia_1_587_mnt,0.111,0.048,0.06,0.102,0.07,0.043,0.022,0.06,0.05,0.051,0.04,0.026,0.09,0.053,0.045,0.103,0.0107,0.0087,0.0082,1.1.2
RLCopia_1_588_mnt,0.11,0.048,0.06,0.102,0.07,0.043,0.022,0.06,0.05,0.051,0.04,0.026,0.09,0.053,0.045,0.103,0.0107,0.0087,0.0082,1.1.2
RLCopia_1_589_mnt,0.11,0.048,0.06,0.102,0.07,0.043,0.022,0.06,0.05,0.051,0.04,0.026,0.09,0.053,0.044,0.103,0.0107,0.0087,0.0083,1.1.2
RLCopia_1_590_mnt,0.11,0.048,0.06,0.102,0.07,0.043,0.022,0.06,0.05,0.051,0.04,0.026,0.091,0.053,0.044,0.103,0.0107,0.0087,0.0083,1.1.2
RLCopia_1_591_mnt,0.109,0.048,0.06,0.103,0.07,0.043,0.022,0.06,0.05,0.051,0.04,0.026,0.091,0.053,0.044,0.102,0.0108,0.0087,0.0083,1.1.2
RLCopia_1_592_mnt,0.109,0.047,0.061,0.103,0.069,0.043,0.022,0.06,0.05,0.051,0.04,0.026,0.091,0.053,0.044,0.102,0.0108,0.0087,0.0083,1.1.2
RLCopia_1_593_mnt,0.109,0.047,0.061,0.103,0.069,0.043,0.022,0.06,0.05,0.052,0.04,0.026,0.092,0.053,0.044,0.102,0.0108,0.0087,0.0083,1.1.2
