id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,classification
RLERV1_1_3_ptr,0.045,0.05,0.056,0.041,0.063,0.101,0.088,0.06,0.056,0.093,0.072,0.044,0.028,0.069,0.049,0.059,0.0083,0.0091,0.0087,1.1.3
RLERV1_1_4_ptr,0.068,0.045,0.077,0.048,0.059,0.042,0.063,0.049,0.084,0.079,0.099,0.055,0.028,0.046,0.077,0.056,0.0084,0.0091,0.0087,1.1.3
RLERV1_1_5_ptr,0.06,0.043,0.066,0.043,0.052,0.062,0.077,0.054,0.074,0.089,0.102,0.052,0.027,0.051,0.071,0.05,0.0083,0.0091,0.0087,1.1.3
RLERV1_1_6_ptr,0.054,0.041,0.057,0.04,0.046,0.079,0.086,0.06,0.065,0.098,0.107,0.047,0.026,0.053,0.068,0.048,0.0083,0.009,0.0087,1.1.3
RLERV1_1_7_ptr,0.054,0.042,0.058,0.041,0.047,0.076,0.086,0.058,0.067,0.095,0.105,0.049,0.027,0.054,0.068,0.047,0.0083,0.0091,0.0087,1.1.3
RLERV1_1_8_ptr,0.047,0.048,0.059,0.04,0.068,0.107,0.086,0.057,0.053,0.097,0.078,0.042,0.026,0.067,0.047,0.053,0.0083,0.0091,0.0087,1.1.3
RLERV1_1_9_ptr,0.054,0.042,0.058,0.041,0.047,0.076,0.086,0.058,0.067,0.095,0.105,0.049,0.027,0.054,0.068,0.047,0.0083,0.0091,0.0087,1.1.3
RLERV1_1_10_ptr,0.047,0.048,0.059,0.04,0.068,0.107,0.086,0.057,0.053,0.097,0.078,0.042,0.026,0.067,0.047,0.053,0.0083,0.0091,0.0087,1.1.3
RLERV1_1_11_ptr,0.047,0.049,0.058,0.041,0.068,0.106,0.086,0.058,0.054,0.095,0.076,0.042,0.026,0.068,0.047,0.053,0.0083,0.0091,0.0087,1.1.3
RLERV1_1_12_ptr,0.053,0.042,0.058,0.041,0.047,0.076,0.086,0.058,0.068,0.095,0.106,0.049,0.026,0.054,0.068,0.047,0.0083,0.0091,0.0087,1.1.3
RLERV1_1_13_ptr,0.054,0.045,0.06,0.041,0.046,0.074,0.089,0.055,0.072,0.089,0.099,0.054,0.028,0.057,0.066,0.044,0.0084,0.0091,0.0088,1.1.3
RLERV1_1_14_ptr,0.056,0.044,0.061,0.041,0.051,0.07,0.085,0.056,0.07,0.093,0.105,0.05,0.025,0.055,0.067,0.045,0.0083,0.0091,0.0087,1.1.3
RLERV1_1_15_ptr,0.055,0.043,0.06,0.042,0.05,0.071,0.085,0.056,0.069,0.093,0.105,0.05,0.026,0.055,0.067,0.045,0.0083,0.0091,0.0087,1.1.3
RLERV1_1_16_ptr,0.048,0.048,0.06,0.04,0.068,0.105,0.085,0.057,0.053,0.098,0.077,0.042,0.027,0.065,0.047,0.054,0.0083,0.009,0.0087,1.1.3
RLERV1_1_17_ptr,0.047,0.047,0.062,0.039,0.068,0.107,0.086,0.057,0.053,0.1,0.079,0.041,0.026,0.064,0.047,0.053,0.0083,0.009,0.0087,1.1.3
RLERV1_1_18_ptr,0.047,0.047,0.062,0.039,0.068,0.107,0.086,0.057,0.053,0.1,0.079,0.041,0.026,0.064,0.047,0.053,0.0083,0.009,0.0087,1.1.3
RLERV1_1_19_ptr,0.048,0.048,0.06,0.04,0.068,0.105,0.085,0.057,0.053,0.098,0.077,0.042,0.027,0.065,0.047,0.054,0.0083,0.009,0.0087,1.1.3
RLERV1_1_20_ptr,0.047,0.047,0.062,0.039,0.068,0.107,0.086,0.057,0.053,0.1,0.079,0.041,0.026,0.064,0.047,0.053,0.0083,0.009,0.0087,1.1.3
RLERV1_1_21_ptr,0.047,0.048,0.061,0.039,0.068,0.106,0.086,0.058,0.054,0.099,0.077,0.041,0.026,0.065,0.047,0.053,0.0083,0.009,0.0087,1.1.3
RLERV1_1_22_ptr,0.047,0.048,0.061,0.039,0.068,0.106,0.086,0.058,0.054,0.099,0.077,0.041,0.026,0.065,0.047,0.053,0.0083,0.009,0.0087,1.1.3
RLERV1_1_23_ptr,0.045,0.05,0.059,0.04,0.067,0.103,0.086,0.06,0.055,0.096,0.075,0.042,0.026,0.067,0.048,0.054,0.0083,0.0091,0.0087,1.1.3
RLERV1_1_24_ptr,0.047,0.048,0.061,0.039,0.068,0.106,0.086,0.058,0.054,0.098,0.077,0.041,0.026,0.065,0.047,0.053,0.0083,0.009,0.0087,1.1.3
RLERV1_1_25_ptr,0.049,0.049,0.061,0.04,0.068,0.104,0.085,0.056,0.054,0.097,0.078,0.041,0.027,0.064,0.047,0.054,0.0083,0.009,0.0087,1.1.3
RLERV1_1_26_ptr,0.056,0.042,0.058,0.042,0.047,0.073,0.083,0.059,0.066,0.093,0.102,0.049,0.029,0.055,0.067,0.049,0.0083,0.009,0.0087,1.1.3
RLERV1_1_27_ptr,0.065,0.046,0.065,0.041,0.057,0.072,0.077,0.057,0.068,0.093,0.098,0.046,0.028,0.052,0.064,0.045,0.0083,0.009,0.0086,1.1.3
RLERV1_1_28_ptr,0.044,0.046,0.055,0.042,0.065,0.1,0.078,0.066,0.052,0.092,0.07,0.047,0.026,0.07,0.058,0.064,0.0083,0.009,0.0087,1.1.3
RLERV1_1_29_ptr,0.067,0.049,0.069,0.044,0.06,0.065,0.076,0.052,0.074,0.086,0.097,0.049,0.027,0.053,0.064,0.044,0.0083,0.009,0.0086,1.1.3
RLERV1_1_30_ptr,0.068,0.049,0.07,0.043,0.06,0.066,0.078,0.051,0.075,0.085,0.093,0.049,0.027,0.054,0.062,0.041,0.0084,0.009,0.0087,1.1.3
RLERV1_2_1_ptr,0.156,0.041,0.047,0.114,0.049,0.022,0.015,0.047,0.049,0.023,0.025,0.039,0.104,0.047,0.05,0.15,0.0076,0.0077,0.0076,1.1.3
RLERV1_2_2_ptr,0.137,0.043,0.049,0.105,0.054,0.029,0.019,0.046,0.057,0.023,0.026,0.046,0.086,0.053,0.057,0.145,0.0076,0.0079,0.0078,1.1.3
RLERV1_2_3_ptr,0.117,0.041,0.055,0.103,0.059,0.032,0.015,0.051,0.055,0.026,0.033,0.045,0.084,0.058,0.057,0.145,0.0077,0.0079,0.0078,1.1.3
RLERV1_2_4_ptr,0.125,0.039,0.045,0.118,0.05,0.034,0.015,0.055,0.056,0.026,0.022,0.041,0.096,0.055,0.064,0.134,0.008,0.0078,0.0081,1.1.3
RLERV1_3_1_ptr,0.129,0.046,0.059,0.099,0.063,0.037,0.015,0.053,0.058,0.035,0.037,0.046,0.083,0.051,0.064,0.1,0.008,0.0081,0.008,1.1.3
RLERV1_3_2_ptr,0.143,0.046,0.055,0.101,0.062,0.036,0.016,0.051,0.059,0.026,0.03,0.039,0.08,0.057,0.054,0.12,0.0076,0.0079,0.0078,1.1.3
RLERV1_4_1_ptr,0.138,0.044,0.044,0.109,0.059,0.037,0.013,0.048,0.051,0.026,0.028,0.044,0.088,0.049,0.064,0.134,0.0078,0.0079,0.0078,1.1.3
RLERV1_5_1_ptr,0.124,0.052,0.047,0.101,0.067,0.039,0.021,0.054,0.051,0.028,0.031,0.049,0.082,0.061,0.061,0.109,0.008,0.0081,0.008,1.1.3
RLERV1_6_1_ptr,0.121,0.049,0.055,0.093,0.069,0.032,0.019,0.056,0.057,0.035,0.034,0.049,0.072,0.06,0.066,0.11,0.008,0.0082,0.0079,1.1.3
RLERV1_7_1_ptr,0.113,0.051,0.037,0.106,0.078,0.034,0.012,0.048,0.036,0.027,0.039,0.042,0.08,0.059,0.056,0.158,0.0079,0.0082,0.0082,1.1.3
RLERV1_8_1_ptr,0.096,0.044,0.063,0.093,0.061,0.036,0.019,0.051,0.072,0.034,0.05,0.062,0.067,0.052,0.087,0.087,0.0083,0.0083,0.0082,1.1.3
RLERV1_9_1_ptr,0.058,0.053,0.032,0.076,0.033,0.045,0.071,0.055,0.104,0.042,0.078,0.058,0.026,0.063,0.101,0.078,0.0082,0.0093,0.0088,1.1.3
RLERV1_10_1_ptr,0.115,0.049,0.049,0.099,0.061,0.034,0.012,0.058,0.047,0.029,0.031,0.049,0.089,0.054,0.063,0.139,0.0079,0.0081,0.0079,1.1.3
RLERV1_11_1_ptr,0.106,0.045,0.062,0.091,0.059,0.031,0.012,0.061,0.063,0.034,0.039,0.048,0.076,0.053,0.07,0.126,0.0079,0.0081,0.0079,1.1.3
RLERV1_12_1_ptr,0.099,0.045,0.051,0.095,0.061,0.033,0.013,0.067,0.053,0.036,0.042,0.048,0.077,0.061,0.073,0.122,0.0081,0.0082,0.008,1.1.3
RLERV1_13_1_ptr,0.124,0.044,0.069,0.094,0.074,0.034,0.013,0.051,0.067,0.037,0.042,0.043,0.065,0.057,0.064,0.097,0.008,0.0081,0.0079,1.1.3
RLERV1_14_1_ptr,0.124,0.041,0.052,0.11,0.052,0.029,0.016,0.053,0.047,0.026,0.023,0.048,0.103,0.054,0.053,0.145,0.0079,0.0076,0.0078,1.1.3
RLERV1_15_1_ptr,0.144,0.043,0.051,0.107,0.061,0.035,0.018,0.043,0.054,0.031,0.03,0.042,0.086,0.048,0.059,0.125,0.0079,0.008,0.0079,1.1.3
RLERV1_16_1_ptr,0.117,0.037,0.053,0.112,0.058,0.031,0.013,0.048,0.053,0.028,0.031,0.047,0.091,0.055,0.062,0.14,0.0079,0.0081,0.008,1.1.3
RLERV1_17_1_ptr,0.135,0.044,0.054,0.106,0.059,0.029,0.016,0.052,0.053,0.028,0.028,0.045,0.092,0.055,0.056,0.125,0.0078,0.0079,0.0079,1.1.3
RLERV1_18_1_ptr,0.124,0.044,0.05,0.104,0.057,0.034,0.016,0.051,0.054,0.025,0.03,0.049,0.085,0.056,0.063,0.133,0.0078,0.008,0.0078,1.1.3
RLERV1_18_2_ptr,0.132,0.048,0.052,0.105,0.061,0.029,0.015,0.053,0.057,0.026,0.033,0.042,0.087,0.055,0.058,0.124,0.0078,0.0079,0.0078,1.1.3
RLERVK_1_1_ptr,0.109,0.049,0.052,0.104,0.059,0.033,0.019,0.057,0.061,0.03,0.03,0.048,0.084,0.056,0.068,0.117,0.0081,0.0081,0.0079,1.1.5
RLERVK_1_2_ptr,0.102,0.046,0.05,0.1,0.057,0.035,0.028,0.049,0.057,0.03,0.038,0.055,0.082,0.057,0.065,0.124,0.0081,0.0083,0.0081,1.1.5
RLERVK_2_1_ptr,0.136,0.041,0.053,0.1,0.057,0.03,0.014,0.047,0.059,0.025,0.033,0.05,0.079,0.051,0.066,0.139,0.0076,0.0078,0.0076,1.1.5
RLERVK_2_2_ptr,0.135,0.042,0.053,0.1,0.057,0.03,0.014,0.047,0.059,0.025,0.033,0.05,0.079,0.051,0.066,0.139,0.0076,0.0078,0.0076,1.1.5
RLERVK_3_1_ptr,0.139,0.042,0.042,0.098,0.052,0.029,0.013,0.048,0.042,0.02,0.02,0.05,0.089,0.051,0.057,0.185,0.0073,0.0075,0.0077,1.1.5
RLERVK_4_1_ptr,0.14,0.043,0.054,0.104,0.056,0.026,0.014,0.048,0.054,0.029,0.029,0.045,0.091,0.046,0.06,0.139,0.0077,0.0077,0.0077,1.1.5
RLERVK_5_1_ptr,0.122,0.05,0.057,0.106,0.066,0.032,0.015,0.051,0.06,0.029,0.029,0.043,0.088,0.052,0.061,0.115,0.0081,0.008,0.0081,1.1.5
RLERVK_6_1_ptr,0.074,0.032,0.035,0.096,0.066,0.041,0.042,0.065,0.047,0.04,0.037,0.051,0.051,0.101,0.06,0.138,0.0079,0.0086,0.0085,1.1.5
RLERVK_7_1_ptr,0.11,0.042,0.06,0.093,0.068,0.039,0.012,0.056,0.06,0.033,0.033,0.045,0.067,0.061,0.066,0.13,0.0078,0.0081,0.008,1.1.5
RLERVK_8_1_ptr,0.138,0.046,0.051,0.103,0.058,0.024,0.015,0.05,0.056,0.029,0.029,0.043,0.086,0.049,0.061,0.139,0.0077,0.0077,0.0076,1.1.5
RLGypsy_1_1_ptr,0.104,0.047,0.065,0.087,0.068,0.036,0.021,0.055,0.067,0.036,0.042,0.053,0.063,0.061,0.071,0.098,0.0081,0.0083,0.008,1.1.7
RLGypsy_1_2_ptr,0.107,0.052,0.051,0.087,0.068,0.041,0.02,0.066,0.058,0.033,0.031,0.046,0.064,0.068,0.066,0.117,0.0079,0.0082,0.0078,1.1.7
RLGypsy_1_3_ptr,0.117,0.054,0.064,0.081,0.078,0.054,0.018,0.051,0.065,0.034,0.04,0.042,0.056,0.059,0.059,0.105,0.0076,0.008,0.0077,1.1.7
RLGypsy_1_4_ptr,0.104,0.045,0.049,0.075,0.065,0.043,0.02,0.067,0.058,0.036,0.053,0.055,0.047,0.07,0.08,0.109,0.0076,0.0081,0.0077,1.1.7
RLGypsy_1_5_ptr,0.119,0.05,0.055,0.098,0.069,0.04,0.018,0.053,0.055,0.029,0.028,0.041,0.079,0.061,0.053,0.128,0.0078,0.008,0.0079,1.1.7
RLGypsy_1_6_ptr,0.118,0.05,0.054,0.098,0.068,0.04,0.018,0.054,0.055,0.028,0.028,0.042,0.079,0.062,0.053,0.13,0.0078,0.008,0.0079,1.1.7
RLGypsy_1_7_ptr,0.104,0.045,0.056,0.103,0.059,0.032,0.015,0.054,0.063,0.03,0.034,0.05,0.082,0.053,0.072,0.124,0.0081,0.0081,0.0081,1.1.7
RLGypsy_1_8_ptr,0.123,0.045,0.052,0.096,0.065,0.031,0.014,0.06,0.053,0.032,0.037,0.045,0.076,0.063,0.063,0.119,0.0079,0.0082,0.0078,1.1.7
RLGypsy_1_9_ptr,0.128,0.058,0.042,0.099,0.081,0.055,0.016,0.058,0.043,0.028,0.029,0.036,0.076,0.068,0.05,0.108,0.0078,0.008,0.0078,1.1.7
RLGypsy_1_10_ptr,0.093,0.064,0.069,0.075,0.089,0.046,0.014,0.06,0.062,0.041,0.051,0.048,0.057,0.059,0.068,0.081,0.0082,0.0085,0.0081,1.1.7
RLGypsy_1_11_ptr,0.154,0.046,0.051,0.107,0.061,0.032,0.016,0.048,0.057,0.025,0.027,0.038,0.086,0.054,0.053,0.123,0.0077,0.0078,0.0076,1.1.7
RLGypsy_1_12_ptr,0.145,0.046,0.052,0.104,0.063,0.035,0.015,0.05,0.058,0.025,0.028,0.038,0.082,0.056,0.053,0.125,0.0077,0.0079,0.0076,1.1.7
RLGypsy_1_13_ptr,0.076,0.041,0.082,0.062,0.065,0.024,0.039,0.049,0.079,0.074,0.091,0.056,0.041,0.038,0.088,0.071,0.0085,0.009,0.0088,1.1.7
RLGypsy_1_14_ptr,0.072,0.041,0.085,0.056,0.065,0.023,0.042,0.049,0.083,0.077,0.096,0.058,0.034,0.038,0.091,0.066,0.0085,0.0091,0.0089,1.1.7
RLGypsy_1_15_ptr,0.133,0.058,0.06,0.097,0.075,0.036,0.011,0.049,0.062,0.025,0.031,0.045,0.078,0.052,0.061,0.102,0.0079,0.0081,0.0077,1.1.7
RLGypsy_1_16_ptr,0.141,0.057,0.05,0.089,0.076,0.059,0.014,0.07,0.05,0.027,0.02,0.034,0.07,0.077,0.046,0.096,0.0076,0.0082,0.0079,1.1.7
RLGypsy_1_17_ptr,0.112,0.043,0.047,0.104,0.058,0.035,0.017,0.057,0.055,0.031,0.035,0.05,0.08,0.059,0.072,0.121,0.008,0.0082,0.008,1.1.7
RLGypsy_1_18_ptr,0.077,0.056,0.063,0.071,0.08,0.05,0.032,0.056,0.064,0.048,0.061,0.051,0.046,0.064,0.067,0.089,0.0082,0.0087,0.0084,1.1.7
RLGypsy_1_19_ptr,0.119,0.047,0.08,0.086,0.055,0.03,0.015,0.043,0.081,0.021,0.064,0.06,0.077,0.045,0.067,0.085,0.0078,0.0082,0.0081,1.1.7
RLGypsy_1_20_ptr,0.114,0.045,0.08,0.088,0.055,0.03,0.015,0.042,0.081,0.023,0.066,0.061,0.077,0.044,0.07,0.084,0.0078,0.0083,0.0082,1.1.7
RLGypsy_1_21_ptr,0.118,0.052,0.069,0.085,0.077,0.037,0.016,0.052,0.079,0.036,0.04,0.044,0.05,0.057,0.073,0.091,0.0077,0.0082,0.0078,1.1.7
RLGypsy_1_22_ptr,0.131,0.046,0.037,0.086,0.042,0.026,0.027,0.052,0.043,0.021,0.041,0.066,0.084,0.054,0.066,0.155,0.0077,0.0081,0.0078,1.1.7
RLGypsy_1_23_ptr,0.077,0.044,0.056,0.08,0.067,0.045,0.025,0.069,0.058,0.044,0.035,0.053,0.054,0.074,0.073,0.12,0.0081,0.0086,0.0081,1.1.7
RLGypsy_1_24_ptr,0.077,0.043,0.057,0.081,0.066,0.044,0.025,0.069,0.06,0.044,0.035,0.052,0.055,0.073,0.074,0.121,0.0081,0.0085,0.0081,1.1.7
RLGypsy_1_25_ptr,0.12,0.053,0.069,0.08,0.075,0.035,0.025,0.057,0.073,0.044,0.045,0.043,0.054,0.06,0.066,0.077,0.0081,0.0084,0.008,1.1.7
RLGypsy_1_26_ptr,0.082,0.058,0.08,0.068,0.076,0.05,0.031,0.041,0.08,0.046,0.091,0.056,0.05,0.043,0.071,0.053,0.0082,0.0087,0.0084,1.1.7
RLGypsy_1_27_ptr,0.129,0.05,0.06,0.094,0.067,0.033,0.012,0.053,0.057,0.023,0.033,0.051,0.08,0.059,0.06,0.116,0.0078,0.0081,0.0079,1.1.7
RLGypsy_1_28_ptr,0.112,0.04,0.059,0.094,0.056,0.036,0.016,0.052,0.068,0.034,0.037,0.049,0.068,0.051,0.075,0.129,0.0079,0.0083,0.0082,1.1.7
RLGypsy_1_29_ptr,0.099,0.063,0.096,0.055,0.068,0.023,0.024,0.071,0.075,0.028,0.028,0.067,0.071,0.073,0.05,0.087,0.0078,0.0081,0.0074,1.1.7
RLGypsy_1_30_ptr,0.099,0.065,0.094,0.053,0.069,0.025,0.026,0.071,0.072,0.029,0.026,0.069,0.071,0.073,0.049,0.085,0.0079,0.0082,0.0075,1.1.7
RLGypsy_1_31_ptr,0.097,0.061,0.096,0.058,0.065,0.022,0.024,0.073,0.077,0.027,0.028,0.065,0.073,0.074,0.05,0.089,0.0078,0.0081,0.0074,1.1.7
RLGypsy_1_32_ptr,0.097,0.061,0.097,0.058,0.065,0.022,0.023,0.072,0.077,0.027,0.028,0.066,0.073,0.073,0.049,0.088,0.0078,0.008,0.0073,1.1.7
RLGypsy_1_33_ptr,0.092,0.062,0.073,0.062,0.049,0.03,0.02,0.099,0.073,0.026,0.02,0.057,0.075,0.081,0.063,0.095,0.0077,0.0079,0.0072,1.1.7
RLGypsy_1_34_ptr,0.093,0.062,0.072,0.062,0.048,0.03,0.021,0.099,0.074,0.026,0.02,0.057,0.074,0.081,0.063,0.095,0.0077,0.008,0.0073,1.1.7
RLGypsy_1_35_ptr,0.106,0.051,0.07,0.082,0.063,0.029,0.015,0.063,0.066,0.028,0.034,0.055,0.073,0.063,0.064,0.112,0.0078,0.0081,0.0077,1.1.7
RLGypsy_1_36_ptr,0.112,0.055,0.064,0.081,0.063,0.034,0.016,0.071,0.064,0.028,0.029,0.051,0.073,0.067,0.064,0.106,0.0078,0.0081,0.0077,1.1.7
RLGypsy_1_37_ptr,0.107,0.051,0.071,0.08,0.063,0.029,0.016,0.064,0.067,0.027,0.034,0.056,0.073,0.064,0.063,0.111,0.0078,0.0081,0.0077,1.1.7
RLGypsy_1_38_ptr,0.094,0.058,0.1,0.062,0.064,0.019,0.019,0.073,0.081,0.025,0.029,0.063,0.075,0.073,0.05,0.091,0.0077,0.0079,0.0072,1.1.7
RLGypsy_1_39_ptr,0.107,0.051,0.07,0.081,0.063,0.029,0.016,0.063,0.066,0.027,0.035,0.056,0.073,0.064,0.063,0.111,0.0078,0.0081,0.0077,1.1.7
RLGypsy_1_40_ptr,0.118,0.053,0.061,0.087,0.068,0.036,0.014,0.061,0.061,0.028,0.032,0.049,0.072,0.062,0.063,0.111,0.0078,0.0081,0.0078,1.1.7
RLGypsy_1_41_ptr,0.111,0.05,0.062,0.086,0.064,0.032,0.014,0.061,0.061,0.028,0.036,0.054,0.072,0.061,0.067,0.117,0.0078,0.0082,0.0078,1.1.7
RLGypsy_1_42_ptr,0.112,0.048,0.053,0.093,0.064,0.034,0.012,0.058,0.058,0.028,0.037,0.051,0.072,0.058,0.073,0.124,0.0079,0.0082,0.0079,1.1.7
RLGypsy_1_43_ptr,0.096,0.041,0.087,0.085,0.053,0.033,0.019,0.041,0.088,0.028,0.076,0.063,0.071,0.044,0.074,0.079,0.008,0.0084,0.0082,1.1.7
RLGypsy_1_44_ptr,0.096,0.044,0.088,0.081,0.057,0.032,0.018,0.045,0.086,0.028,0.067,0.063,0.071,0.048,0.07,0.081,0.008,0.0083,0.0081,1.1.7
RLGypsy_1_45_ptr,0.097,0.046,0.09,0.079,0.059,0.031,0.018,0.048,0.085,0.027,0.062,0.063,0.071,0.051,0.067,0.081,0.0079,0.0082,0.008,1.1.7
RLGypsy_1_46_ptr,0.095,0.04,0.087,0.085,0.052,0.033,0.019,0.04,0.089,0.028,0.077,0.063,0.071,0.043,0.074,0.079,0.008,0.0084,0.0082,1.1.7
RLGypsy_1_47_ptr,0.116,0.045,0.065,0.092,0.066,0.035,0.016,0.051,0.065,0.031,0.048,0.051,0.07,0.058,0.066,0.101,0.0079,0.0083,0.0083,1.1.7
RLGypsy_1_48_ptr,0.109,0.041,0.058,0.09,0.06,0.036,0.017,0.053,0.069,0.036,0.039,0.05,0.062,0.053,0.079,0.123,0.0079,0.0084,0.0083,1.1.7
RLGypsy_1_49_ptr,0.11,0.048,0.084,0.081,0.058,0.023,0.014,0.056,0.078,0.024,0.045,0.061,0.077,0.056,0.065,0.096,0.0078,0.008,0.0077,1.1.7
RLGypsy_1_50_ptr,0.111,0.048,0.086,0.078,0.059,0.023,0.014,0.058,0.078,0.024,0.043,0.062,0.075,0.058,0.064,0.096,0.0077,0.008,0.0076,1.1.7
RLGypsy_1_51_ptr,0.111,0.048,0.086,0.078,0.059,0.023,0.014,0.058,0.078,0.024,0.043,0.062,0.075,0.058,0.064,0.096,0.0077,0.008,0.0076,1.1.7
RLGypsy_1_52_ptr,0.111,0.049,0.087,0.076,0.059,0.023,0.013,0.059,0.079,0.024,0.043,0.062,0.075,0.059,0.064,0.096,0.0077,0.008,0.0075,1.1.7
RLGypsy_1_53_ptr,0.105,0.047,0.088,0.078,0.056,0.023,0.015,0.056,0.079,0.024,0.048,0.064,0.078,0.056,0.065,0.093,0.0078,0.0081,0.0077,1.1.7
RLGypsy_1_54_ptr,0.106,0.039,0.084,0.089,0.049,0.026,0.015,0.048,0.082,0.024,0.059,0.064,0.081,0.048,0.072,0.091,0.0079,0.0082,0.0081,1.1.7
RLGypsy_1_55_ptr,0.114,0.055,0.093,0.064,0.067,0.02,0.012,0.068,0.079,0.023,0.031,0.063,0.067,0.068,0.059,0.096,0.0074,0.0077,0.007,1.1.7
RLGypsy_1_56_ptr,0.114,0.056,0.093,0.063,0.067,0.02,0.013,0.067,0.079,0.023,0.031,0.063,0.067,0.068,0.06,0.096,0.0075,0.0077,0.007,1.1.7
RLGypsy_1_57_ptr,0.095,0.064,0.067,0.063,0.06,0.031,0.012,0.093,0.068,0.023,0.02,0.056,0.066,0.079,0.067,0.115,0.0074,0.0077,0.007,1.1.7
RLGypsy_1_58_ptr,0.114,0.055,0.093,0.063,0.067,0.02,0.012,0.068,0.079,0.023,0.031,0.063,0.066,0.068,0.06,0.096,0.0074,0.0077,0.007,1.1.7
RLGypsy_1_59_ptr,0.115,0.054,0.092,0.064,0.066,0.02,0.012,0.067,0.079,0.023,0.031,0.063,0.065,0.068,0.061,0.096,0.0074,0.0077,0.007,1.1.7
RLGypsy_1_60_ptr,0.116,0.054,0.092,0.064,0.067,0.02,0.011,0.067,0.079,0.023,0.031,0.063,0.065,0.068,0.062,0.096,0.0074,0.0077,0.007,1.1.7
RLGypsy_1_61_ptr,0.116,0.053,0.092,0.066,0.066,0.02,0.011,0.067,0.08,0.023,0.031,0.062,0.065,0.068,0.062,0.097,0.0074,0.0077,0.007,1.1.7
RLGypsy_1_62_ptr,0.117,0.054,0.092,0.065,0.067,0.02,0.011,0.067,0.079,0.023,0.031,0.063,0.065,0.068,0.062,0.096,0.0074,0.0077,0.007,1.1.7
RLGypsy_1_63_ptr,0.096,0.067,0.068,0.058,0.061,0.032,0.01,0.098,0.069,0.023,0.019,0.054,0.063,0.08,0.067,0.113,0.0073,0.0077,0.0069,1.1.7
RLGypsy_1_64_ptr,0.096,0.067,0.068,0.058,0.061,0.032,0.01,0.098,0.069,0.023,0.019,0.054,0.063,0.08,0.067,0.113,0.0073,0.0077,0.0069,1.1.7
RLGypsy_1_65_ptr,0.093,0.068,0.069,0.057,0.061,0.032,0.012,0.099,0.07,0.023,0.018,0.055,0.063,0.081,0.066,0.111,0.0074,0.0077,0.0069,1.1.7
RLGypsy_1_66_ptr,0.093,0.067,0.07,0.057,0.061,0.032,0.011,0.098,0.07,0.023,0.019,0.055,0.064,0.08,0.066,0.112,0.0074,0.0077,0.0069,1.1.7
RLGypsy_1_67_ptr,0.092,0.068,0.069,0.057,0.061,0.032,0.012,0.098,0.07,0.023,0.018,0.055,0.063,0.081,0.067,0.112,0.0074,0.0077,0.0069,1.1.7
RLGypsy_1_68_ptr,0.092,0.068,0.069,0.057,0.061,0.032,0.012,0.098,0.07,0.023,0.019,0.055,0.064,0.08,0.067,0.112,0.0074,0.0077,0.0069,1.1.7
RLGypsy_1_69_ptr,0.113,0.055,0.098,0.057,0.066,0.019,0.011,0.069,0.08,0.023,0.031,0.068,0.064,0.069,0.061,0.093,0.0074,0.0077,0.0069,1.1.7
RLGypsy_1_70_ptr,0.093,0.068,0.069,0.057,0.061,0.031,0.011,0.098,0.069,0.023,0.019,0.055,0.064,0.08,0.066,0.113,0.0074,0.0077,0.0069,1.1.7
RLGypsy_1_71_ptr,0.113,0.055,0.098,0.057,0.066,0.019,0.011,0.069,0.08,0.023,0.031,0.068,0.064,0.069,0.061,0.093,0.0074,0.0077,0.0069,1.1.7
RLGypsy_1_72_ptr,0.114,0.054,0.098,0.057,0.066,0.019,0.01,0.069,0.079,0.023,0.031,0.068,0.064,0.069,0.061,0.095,0.0073,0.0077,0.0069,1.1.7
RLGypsy_1_73_ptr,0.113,0.055,0.098,0.057,0.066,0.019,0.011,0.069,0.08,0.022,0.032,0.068,0.064,0.069,0.061,0.092,0.0074,0.0077,0.0069,1.1.7
RLGypsy_1_74_ptr,0.093,0.068,0.069,0.057,0.062,0.031,0.011,0.098,0.069,0.022,0.019,0.055,0.064,0.08,0.066,0.113,0.0074,0.0077,0.0069,1.1.7
RLGypsy_1_75_ptr,0.112,0.056,0.098,0.057,0.066,0.019,0.012,0.07,0.079,0.023,0.031,0.068,0.065,0.069,0.061,0.093,0.0074,0.0077,0.0069,1.1.7
RLGypsy_1_76_ptr,0.112,0.055,0.098,0.057,0.067,0.019,0.012,0.07,0.081,0.023,0.032,0.067,0.063,0.07,0.06,0.092,0.0074,0.0077,0.0069,1.1.7
RLGypsy_1_77_ptr,0.092,0.067,0.07,0.058,0.06,0.032,0.012,0.098,0.07,0.023,0.019,0.055,0.063,0.081,0.066,0.112,0.0074,0.0077,0.0069,1.1.7
RLGypsy_1_78_ptr,0.092,0.067,0.07,0.057,0.061,0.032,0.011,0.099,0.071,0.023,0.018,0.054,0.063,0.081,0.067,0.111,0.0074,0.0077,0.0069,1.1.7
RLGypsy_1_79_ptr,0.091,0.067,0.07,0.057,0.061,0.032,0.012,0.099,0.07,0.023,0.019,0.055,0.063,0.081,0.067,0.112,0.0074,0.0077,0.0069,1.1.7
RLGypsy_1_80_ptr,0.112,0.055,0.1,0.057,0.067,0.018,0.011,0.069,0.082,0.023,0.032,0.067,0.063,0.07,0.061,0.092,0.0073,0.0077,0.0069,1.1.7
