id,1,2,3,4,5,6,7,8,9,10,11,12,classification
cavefish_rnd-6_family-2187,0.226,0.503,0.608,0.571,0.501,0.501,0.181,0.23,-0.015,-0.015,0.566,0.578,2.1.1.6
cavefish_rnd-6_family-2208,0.304,0.622,0.731,0.673,0.619,0.619,0.309,0.31,0.033,0.033,0.667,0.681,2.1.1.3
cavefish_rnd-6_family-2271,0.343,0.692,0.771,0.749,0.69,0.69,0.249,0.348,0.037,0.037,0.742,0.755,2.1.1.3
cavefish_rnd-6_family-2501,0.183,0.465,0.481,0.466,0.464,0.464,0.153,0.186,-0.176,-0.176,0.461,0.472,2.1.1.8
cavefish_rnd-6_family-2558,0.189,0.465,0.589,0.529,0.465,0.465,0.093,0.19,-0.027,-0.027,0.526,0.53,2.1.1.8
cavefish_rnd-6_family-2611,0.459,0.712,0.54,0.632,0.711,0.711,0.284,0.465,-0.019,-0.019,0.629,0.646,1.2.7
cavefish_rnd-6_family-2626,0.527,0.879,0.796,0.808,0.878,0.878,0.678,0.537,0.111,0.111,0.803,0.824,2.1.1.3
cavefish_rnd-6_family-2750,0.442,0.691,0.54,0.589,0.69,0.69,0.175,0.446,-0.055,-0.055,0.585,0.601,1.2.6
cavefish_rnd-6_family-2756,0.3,0.547,0.534,0.582,0.546,0.546,0.223,0.301,-0.157,-0.157,0.58,0.586,2.1.1.8
cavefish_rnd-6_family-291,0.322,0.455,0.563,0.612,0.456,0.456,0.338,0.323,0.071,0.071,0.609,0.614,2.1.1.3
cavefish_rnd-6_family-3,0.365,0.664,0.542,0.61,0.662,0.662,0.235,0.372,-0.019,-0.019,0.606,0.624,1.2.6
cavefish_rnd-6_family-31,0.13,0.323,0.645,0.437,0.322,0.322,0.071,0.13,-0.122,-0.122,0.435,0.441,1.2.9
cavefish_rnd-6_family-32,0.059,0.192,0.653,0.361,0.19,0.19,0.028,0.058,-0.045,-0.045,0.357,0.358,1.2.9
cavefish_rnd-6_family-3497,0.416,0.6,0.734,0.711,0.599,0.599,0.241,0.416,0.085,0.085,0.711,0.721,2.1.1.3
cavefish_rnd-6_family-3557,0.128,0.34,0.581,0.418,0.339,0.339,0.078,0.129,-0.132,-0.132,0.413,0.419,2.1.1.8
cavefish_rnd-6_family-3631,0.425,0.76,0.605,0.692,0.759,0.759,0.347,0.434,0.001,0.001,0.689,0.706,2.1.1.3
cavefish_rnd-6_family-383,0.322,0.564,0.563,0.542,0.563,0.563,0.177,0.328,-0.13,-0.13,0.536,0.545,1.2.9
cavefish_rnd-6_family-3884,0.374,0.748,0.537,0.688,0.746,0.746,0.338,0.383,-0.095,-0.095,0.684,0.704,1.2.9
cavefish_rnd-6_family-3972,0.196,0.405,0.679,0.479,0.403,0.403,0.172,0.197,-0.023,-0.023,0.474,0.482,1.2.7
cavefish_rnd-6_family-4011,-0.022,0.174,0.473,0.366,0.172,0.172,-0.0,-0.023,-0.089,-0.089,0.36,0.359,2.1.1.8
cavefish_rnd-6_family-41,0.207,0.569,0.662,0.707,0.566,0.566,0.167,0.213,-0.036,-0.036,0.702,0.716,1.2.7
cavefish_rnd-6_family-422,0.048,0.265,0.623,0.448,0.263,0.263,0.072,0.051,-0.016,-0.016,0.445,0.453,2.1.1.3
cavefish_rnd-6_family-4220,0.069,0.313,0.81,0.468,0.31,0.31,0.114,0.067,0.06,0.06,0.46,0.463,2.1.1.8
cavefish_rnd-6_family-4236,0.764,0.911,0.663,0.72,0.912,0.912,0.571,0.768,0.086,0.086,0.717,0.735,1.2.7
cavefish_rnd-6_family-4258,0.437,0.685,0.727,0.732,0.683,0.683,0.202,0.439,0.048,0.048,0.727,0.74,2.1.1.3
cavefish_rnd-6_family-4291,0.006,0.223,0.46,0.377,0.222,0.222,0.062,0.007,-0.147,-0.147,0.374,0.376,1.2.7
cavefish_rnd-6_family-468,0.086,0.213,0.486,0.352,0.212,0.212,0.075,0.084,-0.013,-0.013,0.347,0.353,2.1.2
cavefish_rnd-6_family-471,0.294,0.348,0.553,0.405,0.347,0.347,0.095,0.29,-0.071,-0.071,0.402,0.41,2.1.2
cavefish_rnd-6_family-4900,0.271,0.421,0.934,0.64,0.42,0.42,0.102,0.27,0.041,0.041,0.639,0.645,2.1.1.3
cavefish_rnd-6_family-5219,-0.055,0.163,0.408,0.323,0.161,0.161,-0.113,-0.058,-0.195,-0.195,0.32,0.322,2.1.1.8
cavefish_rnd-6_family-53,0.273,0.485,0.501,0.514,0.483,0.483,0.223,0.275,-0.088,-0.088,0.51,0.522,1.2.7
cavefish_rnd-6_family-56,-0.136,0.059,0.624,0.259,0.058,0.058,0.02,-0.137,0.026,0.026,0.258,0.253,1.2.16
cavefish_rnd-6_family-562,0.294,0.705,0.862,0.859,0.703,0.703,0.198,0.298,0.141,0.141,0.856,0.874,2.1.1.3
cavefish_rnd-6_family-6247,0.169,0.395,0.612,0.496,0.394,0.394,0.078,0.171,-0.052,-0.052,0.493,0.499,2.1.1.3
cavefish_rnd-6_family-64,-0.004,0.275,0.547,0.437,0.274,0.274,0.148,-0.003,-0.106,-0.106,0.436,0.436,2.1.1.8
cavefish_rnd-6_family-644,0.122,0.404,0.585,0.537,0.402,0.402,0.105,0.123,-0.086,-0.086,0.533,0.539,2.1.1.8
cavefish_rnd-6_family-650,0.393,0.631,0.583,0.613,0.63,0.63,0.343,0.396,-0.071,-0.071,0.609,0.624,1.2.6
cavefish_rnd-6_family-6548,0.199,0.476,0.802,0.58,0.473,0.473,0.123,0.203,0.074,0.074,0.576,0.583,2.1.1.3
cavefish_rnd-6_family-655,0.303,0.696,0.835,0.777,0.694,0.694,0.312,0.308,0.076,0.076,0.773,0.784,2.1.1.3
cavefish_rnd-6_family-6608,0.468,0.689,0.556,0.582,0.689,0.689,0.258,0.471,-0.003,-0.003,0.577,0.592,2.1.1.8
cavefish_rnd-6_family-719,0.642,1.081,0.692,0.932,1.08,1.08,0.871,0.654,0.022,0.022,0.926,0.951,2.1.2
cavefish_rnd-6_family-722,0.322,0.622,0.783,0.697,0.62,0.62,0.281,0.326,0.017,0.017,0.691,0.705,2.1.1.3
cavefish_rnd-6_family-736,0.215,0.505,0.835,0.642,0.503,0.503,0.219,0.218,0.032,0.032,0.636,0.647,2.1.1.3
cavefish_rnd-6_family-741,0.149,0.337,0.466,0.437,0.335,0.335,0.015,0.148,-0.216,-0.216,0.432,0.438,1.2.9
cavefish_rnd-6_family-7635,0.512,0.944,0.628,0.833,0.942,0.942,0.598,0.525,0.012,0.012,0.828,0.852,2.1.1.8
cavefish_rnd-6_family-784,0.072,0.212,0.486,0.329,0.212,0.212,0.07,0.071,-0.096,-0.096,0.326,0.327,2.1.1.8
cavefish_rnd-6_family-7934,0.316,0.376,0.618,0.488,0.376,0.376,-0.016,0.313,-0.052,-0.052,0.486,0.493,1.2.9
cavefish_rnd-6_family-804,0.3,0.573,0.491,0.528,0.572,0.572,0.232,0.304,-0.196,-0.196,0.524,0.539,2.1.1.8
cavefish_rnd-6_family-811,0.323,0.467,0.401,0.427,0.466,0.466,0.265,0.322,-0.13,-0.13,0.424,0.435,2.1.1.2
cavefish_rnd-6_family-827,0.214,0.556,0.786,0.704,0.553,0.553,0.195,0.218,0.01,0.01,0.699,0.708,2.1.1.3
cavefish_rnd-6_family-8895,0.301,0.544,0.482,0.516,0.542,0.542,0.132,0.304,-0.116,-0.116,0.51,0.522,2.1.1.8
cavefish_rnd-6_family-967,0.033,0.245,0.51,0.409,0.243,0.243,0.039,0.031,-0.124,-0.124,0.405,0.41,2.1.1.8
Lancelet_Contig_1,0.135,0.377,0.548,0.467,0.375,0.375,0.122,0.136,-0.08,-0.08,0.464,0.47,2.1.1.8
Lancelet_LTR_10,0.071,0.192,0.487,0.309,0.192,0.192,0.01,0.069,-0.131,-0.131,0.306,0.306,1.1
Lancelet_LTR_107,0.117,0.302,0.691,0.471,0.301,0.301,0.067,0.117,-0.006,-0.006,0.468,0.471,1.1
Lancelet_LTR_118,0.348,0.684,0.604,0.64,0.686,0.686,0.161,0.351,-0.052,-0.052,0.64,0.651,1.1.7
Lancelet_LTR_120,0.339,0.666,0.839,0.756,0.664,0.664,0.242,0.343,0.1,0.1,0.751,0.764,2
Lancelet_LTR_129,0.151,0.361,0.611,0.467,0.359,0.359,0.067,0.152,-0.1,-0.1,0.464,0.469,1.2
Lancelet_LTR_135,0.261,0.513,0.671,0.585,0.512,0.512,0.173,0.263,-0.006,-0.006,0.581,0.591,1.1.7
Lancelet_LTR_148,0.24,0.423,0.526,0.458,0.421,0.421,0.145,0.24,-0.119,-0.119,0.455,0.461,1.1
Lancelet_LTR_158,0.414,0.596,0.511,0.541,0.596,0.596,0.196,0.415,-0.125,-0.125,0.539,0.551,1.1
Lancelet_LTR_160,-0.024,0.027,0.301,0.093,0.028,0.028,-0.136,-0.025,-0.293,-0.293,0.094,0.095,1.1
Lancelet_LTR_169,0.148,0.345,0.567,0.452,0.344,0.344,0.089,0.149,-0.061,-0.061,0.448,0.455,1.1.7
Lancelet_LTR_170,0.201,0.379,0.701,0.526,0.378,0.378,0.108,0.2,0.038,0.038,0.522,0.53,1.1
Lancelet_LTR_172,0.315,0.569,0.775,0.608,0.569,0.569,0.24,0.317,0.046,0.046,0.605,0.616,1.1
Lancelet_LTR_175,0.167,0.378,0.556,0.459,0.377,0.377,0.064,0.169,-0.102,-0.102,0.455,0.461,1.1
Lancelet_LTR_177,0.154,0.404,0.602,0.533,0.403,0.403,0.106,0.155,-0.055,-0.055,0.528,0.535,1.1.7
Lancelet_LTR_183,0.283,0.55,0.642,0.598,0.549,0.549,0.176,0.286,-0.004,-0.004,0.594,0.606,2
Lancelet_LTR_185,0.068,0.229,0.496,0.344,0.228,0.228,0.038,0.067,-0.119,-0.119,0.34,0.341,1.1
Lancelet_LTR_186,0.035,0.193,0.524,0.335,0.192,0.192,0.046,0.034,-0.107,-0.107,0.332,0.332,1.1.7
Lancelet_LTR_187,0.059,0.264,0.694,0.439,0.263,0.263,0.039,0.058,-0.029,-0.029,0.435,0.437,1.1
Lancelet_LTR_188,0.024,0.203,0.647,0.388,0.203,0.203,0.012,0.023,-0.053,-0.053,0.385,0.385,1.1
Lancelet_LTR_189,0.016,0.203,0.639,0.387,0.202,0.202,0.083,0.015,-0.052,-0.052,0.384,0.384,1.1
Lancelet_LTR_191,0.108,0.284,0.648,0.439,0.283,0.283,0.079,0.108,-0.042,-0.042,0.436,0.439,1.1
Lancelet_LTR_192,0.123,0.304,0.67,0.467,0.303,0.303,0.11,0.123,-0.027,-0.027,0.464,0.467,1.1
Lancelet_LTR_193,0.079,0.247,0.652,0.427,0.247,0.247,0.091,0.078,-0.025,-0.025,0.424,0.427,1.1
Lancelet_LTR_199,0.239,0.459,0.545,0.486,0.458,0.458,0.126,0.241,-0.078,-0.078,0.482,0.491,1.1.7
Lancelet_LTR_20,0.1,0.237,0.574,0.364,0.235,0.235,0.055,0.1,-0.102,-0.102,0.36,0.363,1.1
Lancelet_LTR_204,0.307,0.526,0.558,0.532,0.525,0.525,0.157,0.309,-0.067,-0.067,0.528,0.539,1.1
Lancelet_LTR_209,0.123,0.299,0.56,0.42,0.298,0.298,0.098,0.123,-0.107,-0.107,0.416,0.422,1.2
Lancelet_LTR_210,0.112,0.306,0.593,0.442,0.305,0.305,0.096,0.112,-0.087,-0.087,0.438,0.444,1.1.7
Lancelet_LTR_212,0.054,0.232,0.595,0.426,0.231,0.231,0.106,0.055,-0.085,-0.085,0.423,0.426,1.2
Lancelet_LTR_213,0.097,0.266,0.625,0.434,0.265,0.265,0.121,0.097,-0.058,-0.058,0.431,0.434,1.1
Lancelet_LTR_214,0.096,0.266,0.61,0.436,0.265,0.265,0.023,0.097,-0.066,-0.066,0.432,0.435,1.1
Lancelet_LTR_215,0.129,0.305,0.536,0.414,0.304,0.304,0.094,0.129,-0.088,-0.088,0.41,0.414,1.1.7
Lancelet_LTR_216,0.166,0.331,0.568,0.429,0.329,0.329,0.066,0.165,-0.077,-0.077,0.425,0.43,1.1
Lancelet_LTR_217,0.075,0.213,0.719,0.424,0.212,0.212,0.025,0.073,0.018,0.018,0.421,0.422,1.1
Lancelet_LTR_218,0.117,0.318,0.626,0.453,0.317,0.317,0.061,0.118,-0.072,-0.072,0.45,0.455,1.1.7
Lancelet_LTR_233,0.066,0.224,0.493,0.337,0.224,0.224,0.041,0.065,-0.135,-0.135,0.334,0.336,1.1
Lancelet_LTR_234,0.087,0.221,0.473,0.327,0.22,0.22,0.046,0.087,-0.142,-0.142,0.324,0.325,1.1
Lancelet_LTR_238,0.049,0.188,0.631,0.406,0.187,0.187,0.044,0.047,-0.041,-0.041,0.403,0.404,1.1
Lancelet_LTR_24,0.173,0.438,0.62,0.523,0.436,0.436,0.205,0.177,-0.08,-0.08,0.519,0.529,1.1
Lancelet_LTR_254,0.127,0.303,0.532,0.401,0.301,0.301,0.063,0.128,-0.107,-0.107,0.397,0.401,1.1
Lancelet_LTR_291,0.06,0.221,0.507,0.346,0.22,0.22,0.036,0.059,-0.12,-0.12,0.343,0.345,1.1
Lancelet_LTR_4,0.075,0.241,0.5,0.35,0.24,0.24,0.046,0.074,-0.126,-0.126,0.347,0.348,1.1
Lancelet_LTR_40,0.473,0.718,0.647,0.695,0.718,0.718,0.297,0.476,0.032,0.032,0.691,0.708,2
Lancelet_LTR_41,0.496,0.901,0.712,0.803,0.9,0.9,0.394,0.503,0.054,0.054,0.798,0.817,2
Lancelet_LTR_42,0.263,0.508,0.604,0.552,0.507,0.507,0.147,0.265,-0.047,-0.047,0.549,0.559,1.1.7
Lancelet_LTR_5,0.125,0.33,0.62,0.481,0.328,0.328,0.083,0.126,-0.059,-0.059,0.477,0.481,1.1
Lancelet_LTR_6,0.075,0.24,0.492,0.346,0.239,0.239,0.046,0.075,-0.129,-0.129,0.342,0.343,1.1.7
Lancelet_LTR_79,0.055,0.239,0.452,0.364,0.238,0.238,0.03,0.055,-0.183,-0.183,0.361,0.365,1.1
Lancelet_LTR_8,0.063,0.216,0.404,0.315,0.215,0.215,0.041,0.062,-0.182,-0.182,0.311,0.313,1.1
Lancelet_LTR_80,0.447,0.827,0.704,0.761,0.826,0.826,0.397,0.454,0.068,0.068,0.756,0.774,2
Lancelet_LTR_9,0.05,0.204,0.523,0.35,0.203,0.203,0.05,0.049,-0.113,-0.113,0.346,0.347,1.1.7
Lancelet_rnd-1_family-1012,0.496,0.785,0.741,0.766,0.782,0.782,0.473,0.505,-0.017,-0.017,0.764,0.78,1.2.1
Lancelet_rnd-1_family-1013,0.054,0.183,0.388,0.327,0.182,0.182,-0.047,0.051,-0.224,-0.224,0.325,0.327,1.2.9
Lancelet_rnd-1_family-1019,0.262,0.529,0.569,0.52,0.527,0.527,0.123,0.266,0.016,0.016,0.516,0.528,1.2.7
Lancelet_rnd-1_family-1020,0.35,0.768,0.999,0.925,0.766,0.766,0.317,0.359,0.173,0.173,0.921,0.936,1.1.7
Lancelet_rnd-1_family-1022,0.108,0.401,0.921,0.71,0.4,0.4,0.086,0.109,0.247,0.247,0.699,0.704,2.1.1.2
Lancelet_rnd-1_family-1029,0.216,0.416,0.666,0.478,0.414,0.414,0.124,0.216,0.024,0.024,0.473,0.479,1.2.16
Lancelet_rnd-1_family-1033,0.101,0.383,0.596,0.521,0.381,0.381,0.072,0.105,-0.044,-0.044,0.519,0.525,1.2.16
Lancelet_rnd-1_family-104,0.476,0.751,0.805,0.723,0.75,0.75,0.342,0.481,0.067,0.067,0.718,0.736,2.1.1.6
Lancelet_rnd-1_family-1042,0.173,0.162,0.231,0.162,0.162,0.162,0.083,0.17,-0.26,-0.26,0.162,0.161,1.2.16
Lancelet_rnd-1_family-1048,0.303,0.393,0.413,0.361,0.391,0.391,0.057,0.302,-0.234,-0.234,0.357,0.361,1.2.1
Lancelet_rnd-1_family-109,0.222,0.551,0.815,0.622,0.55,0.55,0.271,0.227,0.107,0.107,0.616,0.626,1.3.4
Lancelet_rnd-1_family-116,0.189,0.368,0.604,0.517,0.366,0.366,0.077,0.188,0.008,0.008,0.515,0.522,2.1.1.6
Lancelet_rnd-1_family-118,0.431,0.745,0.931,0.763,0.744,0.744,0.319,0.435,0.151,0.151,0.757,0.773,2.1.1.6
Lancelet_rnd-1_family-12,0.316,0.535,0.631,0.548,0.534,0.534,0.082,0.318,-0.012,-0.012,0.545,0.554,2.1.1.1
Lancelet_rnd-1_family-128,0.353,0.61,0.419,0.582,0.61,0.61,0.195,0.356,-0.068,-0.068,0.577,0.591,2.1.1.6
Lancelet_rnd-1_family-131,0.036,0.377,0.989,0.726,0.375,0.375,-0.067,0.04,0.196,0.196,0.723,0.728,2.1.1.6
Lancelet_rnd-1_family-133,0.252,0.542,0.712,0.568,0.54,0.54,0.2,0.256,0.009,0.009,0.565,0.57,2.1.1.1
Lancelet_rnd-1_family-136,0.336,0.674,0.549,0.649,0.672,0.672,0.35,0.344,-0.049,-0.049,0.645,0.662,2.1.1.2
Lancelet_rnd-1_family-139,0.284,0.642,0.637,0.674,0.639,0.639,0.271,0.29,-0.007,-0.007,0.668,0.681,2.1.1.1
Lancelet_rnd-1_family-14,0.423,0.77,0.624,0.726,0.768,0.768,0.292,0.43,0.012,0.012,0.721,0.737,2.1.1.6
Lancelet_rnd-1_family-140,0.556,0.873,0.572,0.677,0.872,0.872,0.319,0.563,0.073,0.073,0.672,0.691,2.1.1.6
Lancelet_rnd-1_family-141,0.426,0.806,0.98,0.893,0.804,0.804,0.411,0.435,0.194,0.194,0.889,0.906,2.1.1.14
Lancelet_rnd-1_family-143,0.077,0.354,0.489,0.462,0.352,0.352,0.125,0.08,-0.094,-0.094,0.456,0.462,1.2.1
Lancelet_rnd-1_family-148,0.157,0.322,0.503,0.384,0.321,0.321,0.125,0.157,-0.11,-0.11,0.38,0.385,2.1.1.6
Lancelet_rnd-1_family-15,0.016,0.273,0.695,0.475,0.273,0.273,0.015,0.02,-0.009,-0.009,0.475,0.475,2.1.1.6
Lancelet_rnd-1_family-150,0.082,0.259,0.502,0.373,0.257,0.257,0.011,0.081,-0.157,-0.157,0.369,0.37,2.1.1.6
Lancelet_rnd-1_family-155,0.274,0.443,0.429,0.408,0.443,0.443,0.148,0.275,-0.09,-0.09,0.407,0.417,2.1.1.2
Lancelet_rnd-1_family-158,0.363,0.637,0.619,0.559,0.636,0.636,0.288,0.37,-0.021,-0.021,0.557,0.572,2.1.1.3
Lancelet_rnd-1_family-162,0.114,0.269,0.532,0.4,0.267,0.267,0.068,0.113,-0.057,-0.057,0.397,0.403,1.2.16
Lancelet_rnd-1_family-170,0.241,0.414,0.505,0.501,0.413,0.413,0.084,0.241,-0.027,-0.027,0.498,0.507,1.2.16
Lancelet_rnd-1_family-171,0.031,0.123,0.498,0.275,0.121,0.121,0.017,0.027,-0.204,-0.204,0.27,0.269,2.1.1.6
Lancelet_rnd-1_family-174,0.468,0.821,1.131,0.826,0.819,0.819,0.325,0.469,0.215,0.215,0.821,0.83,2.1.1.6
Lancelet_rnd-1_family-175,0.323,0.569,0.53,0.509,0.568,0.568,0.284,0.328,-0.091,-0.091,0.507,0.519,2.1.1.3
Lancelet_rnd-1_family-176,0.242,0.464,0.596,0.534,0.462,0.462,0.16,0.244,-0.045,-0.045,0.53,0.539,1.2.16
Lancelet_rnd-1_family-179,0.401,0.607,0.569,0.573,0.607,0.607,0.212,0.406,-0.024,-0.024,0.57,0.582,1.2.16
Lancelet_rnd-1_family-181,0.278,0.525,0.627,0.565,0.525,0.525,0.212,0.282,-0.02,-0.02,0.561,0.576,1.2.16
Lancelet_rnd-1_family-186,0.264,0.516,0.66,0.582,0.515,0.515,0.109,0.265,0.037,0.037,0.577,0.587,1.2.16
Lancelet_rnd-1_family-193,-0.015,0.311,0.605,0.491,0.31,0.31,0.185,-0.014,-0.065,-0.065,0.485,0.493,1.3.6
Lancelet_rnd-1_family-196,0.021,0.206,0.466,0.309,0.206,0.206,0.048,0.022,-0.154,-0.154,0.305,0.308,2.1.1.6
Lancelet_rnd-1_family-202,0.245,0.391,0.409,0.409,0.39,0.39,0.17,0.246,-0.099,-0.099,0.406,0.415,1.2.16
Lancelet_rnd-1_family-204,0.127,0.283,0.539,0.394,0.283,0.283,0.096,0.128,-0.057,-0.057,0.39,0.391,2.1.1.6
Lancelet_rnd-1_family-209,0.293,0.434,0.584,0.542,0.433,0.433,0.085,0.293,-0.027,-0.027,0.539,0.548,1.2.16
Lancelet_rnd-1_family-215,0.106,0.355,0.522,0.462,0.354,0.354,0.073,0.109,-0.076,-0.076,0.458,0.467,1.2.16
Lancelet_rnd-1_family-219,0.289,0.468,0.557,0.529,0.467,0.467,0.087,0.291,-0.048,-0.048,0.527,0.537,1.2.16
Lancelet_rnd-1_family-22,0.321,0.701,0.823,0.756,0.698,0.698,0.336,0.328,0.082,0.082,0.749,0.765,2.1.1.2
Lancelet_rnd-1_family-222,0.213,0.406,0.574,0.483,0.405,0.405,0.188,0.216,-0.017,-0.017,0.478,0.482,2.1.1.6
Lancelet_rnd-1_family-224,0.052,0.161,0.547,0.32,0.161,0.161,-0.023,0.049,-0.146,-0.146,0.317,0.316,2.1.1.6
Lancelet_rnd-1_family-225,0.228,0.491,0.774,0.703,0.49,0.49,0.146,0.23,0.076,0.076,0.699,0.706,1.2.16
Lancelet_rnd-1_family-226,0.019,0.136,0.492,0.298,0.134,0.134,0.052,0.017,-0.161,-0.161,0.294,0.293,2.1.1.6
Lancelet_rnd-1_family-228,0.207,0.335,0.488,0.449,0.335,0.335,-0.048,0.207,-0.106,-0.106,0.446,0.452,1.2.16
Lancelet_rnd-1_family-236,0.222,0.476,0.674,0.571,0.475,0.475,0.207,0.224,-0.017,-0.017,0.567,0.576,2.1.1.1
Lancelet_rnd-1_family-241,0.322,0.602,0.918,0.703,0.601,0.601,0.305,0.326,0.114,0.114,0.698,0.711,2.1.1.6
Lancelet_rnd-1_family-242,-0.103,0.067,0.296,0.305,0.063,0.063,-0.0,-0.104,-0.175,-0.175,0.303,0.305,1.2.16
Lancelet_rnd-1_family-245,0.055,0.268,0.704,0.432,0.267,0.267,0.113,0.055,0.002,0.002,0.428,0.429,1.3.6
Lancelet_rnd-1_family-252,0.221,0.311,0.341,0.346,0.311,0.311,0.035,0.22,-0.177,-0.177,0.345,0.35,1.2.16
Lancelet_rnd-1_family-256,0.195,0.33,0.525,0.451,0.329,0.329,0.127,0.195,-0.043,-0.043,0.449,0.458,1.2.16
Lancelet_rnd-1_family-264,0.08,0.144,0.33,0.266,0.143,0.143,-0.123,0.079,-0.184,-0.184,0.265,0.268,1.2.16
Lancelet_rnd-1_family-274,0.364,0.612,0.883,0.738,0.611,0.611,0.239,0.367,0.108,0.108,0.735,0.747,2.1.1.3
Lancelet_rnd-1_family-28,0.306,0.657,0.729,0.752,0.655,0.655,0.225,0.313,0.036,0.036,0.749,0.765,2.1.1.6
Lancelet_rnd-1_family-297,0.061,0.254,0.454,0.354,0.253,0.253,0.071,0.061,-0.115,-0.115,0.35,0.352,2.1.1.6
Lancelet_rnd-1_family-30,0.241,0.502,0.659,0.555,0.5,0.5,0.115,0.244,-0.047,-0.047,0.551,0.56,2.1.2
Lancelet_rnd-1_family-300,0.099,0.169,0.429,0.338,0.169,0.169,0.036,0.095,-0.113,-0.113,0.337,0.341,1.2.16
Lancelet_rnd-1_family-311,0.077,0.148,0.438,0.275,0.147,0.147,0.034,0.074,-0.119,-0.119,0.269,0.273,1.2.16
Lancelet_rnd-1_family-317,0.117,0.361,0.867,0.592,0.361,0.361,0.126,0.119,0.09,0.09,0.589,0.594,2.1.1.8
Lancelet_rnd-1_family-320,0.261,0.425,0.346,0.469,0.424,0.424,-0.001,0.263,-0.18,-0.18,0.468,0.476,1.2.16
Lancelet_rnd-1_family-321,0.251,0.39,0.553,0.462,0.389,0.389,0.189,0.249,-0.052,-0.052,0.46,0.467,1.2.16
Lancelet_rnd-1_family-323,0.279,0.523,0.612,0.569,0.521,0.521,0.165,0.282,0.008,0.008,0.566,0.577,2.1.1.6
Lancelet_rnd-1_family-327,0.026,0.398,0.68,0.651,0.397,0.397,0.146,0.032,0.024,0.024,0.647,0.654,2.1.1.8
Lancelet_rnd-1_family-382,0.265,0.57,1.022,0.69,0.568,0.568,0.195,0.269,0.133,0.133,0.686,0.693,2.1.1.6
Lancelet_rnd-1_family-389,0.295,0.445,0.564,0.486,0.444,0.444,0.098,0.296,-0.067,-0.067,0.483,0.493,1.2.16
Lancelet_rnd-1_family-390,0.157,0.341,0.55,0.509,0.341,0.341,0.085,0.157,-0.093,-0.093,0.506,0.509,1.2.1
Lancelet_rnd-1_family-394,0.355,0.712,0.9,0.796,0.71,0.71,0.312,0.362,0.139,0.139,0.792,0.807,2.1.1.3
Lancelet_rnd-1_family-395,0.203,0.391,0.437,0.398,0.39,0.39,0.114,0.201,-0.072,-0.072,0.394,0.399,1.2.16
Lancelet_rnd-1_family-399,0.602,0.856,0.827,0.754,0.854,0.854,0.338,0.609,0.078,0.078,0.748,0.764,2.1.1.3
Lancelet_rnd-1_family-4,0.294,0.731,0.948,0.89,0.729,0.729,0.369,0.302,0.121,0.121,0.886,0.899,2.1.1.6
Lancelet_rnd-1_family-402,-0.018,0.122,0.44,0.302,0.121,0.121,0.028,-0.02,-0.118,-0.118,0.298,0.298,1.2.16
Lancelet_rnd-1_family-416,0.384,0.696,1.029,0.832,0.696,0.696,0.272,0.389,0.193,0.193,0.827,0.841,2.1.1.3
Lancelet_rnd-1_family-417,0.236,0.337,0.427,0.374,0.337,0.337,0.131,0.234,-0.086,-0.086,0.372,0.377,1.2.16
Lancelet_rnd-1_family-419,0.139,0.299,0.455,0.365,0.298,0.298,0.092,0.138,-0.125,-0.125,0.362,0.365,2.1.1.6
Lancelet_rnd-1_family-423,0.245,0.582,0.738,0.709,0.58,0.58,0.206,0.252,-0.004,-0.004,0.704,0.719,1.2.16
Lancelet_rnd-1_family-424,0.304,0.557,0.678,0.64,0.556,0.556,0.221,0.31,0.043,0.043,0.637,0.649,1.2.16
Lancelet_rnd-1_family-425,0.388,0.768,1.031,0.89,0.766,0.766,0.266,0.396,0.228,0.228,0.885,0.9,2.1.1.3
Lancelet_rnd-1_family-427,0.103,0.331,0.529,0.424,0.331,0.331,-0.053,0.104,-0.164,-0.164,0.419,0.424,2.1.1.8
Lancelet_rnd-1_family-430,0.274,0.514,0.481,0.512,0.513,0.513,0.163,0.277,-0.105,-0.105,0.507,0.518,1.2.1
Lancelet_rnd-1_family-435,0.108,0.334,0.518,0.458,0.334,0.334,0.064,0.111,-0.081,-0.081,0.457,0.466,1.2.1
Lancelet_rnd-1_family-441,-0.084,0.222,0.705,0.515,0.22,0.22,0.149,-0.082,0.096,0.096,0.511,0.511,2.1.1.4
Lancelet_rnd-1_family-444,0.076,0.249,0.577,0.413,0.248,0.248,0.061,0.076,-0.058,-0.058,0.409,0.409,1.2.1
Lancelet_rnd-1_family-448,0.174,0.543,0.863,0.661,0.539,0.539,0.209,0.178,0.098,0.098,0.656,0.665,1.2.7
Lancelet_rnd-1_family-449,0.375,0.695,1.055,0.837,0.694,0.694,0.371,0.381,0.204,0.204,0.833,0.846,2.1.1.3
Lancelet_rnd-1_family-453,0.162,0.375,0.636,0.517,0.374,0.374,0.09,0.162,0.011,0.011,0.514,0.519,1.2.1
Lancelet_rnd-1_family-454,-0.108,0.336,1.132,0.86,0.33,0.33,0.246,-0.105,0.219,0.219,0.856,0.86,1.2.1
Lancelet_rnd-1_family-455,0.373,0.71,0.862,0.791,0.708,0.708,0.318,0.379,0.071,0.071,0.784,0.803,1.2.1
Lancelet_rnd-1_family-456,0.445,0.802,1.004,0.792,0.801,0.801,0.333,0.454,0.185,0.185,0.788,0.807,2.1.1.4
