id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,classification
Zebrafish_Copia-26_DR-LTR,0.027,0.082,0.033,0.064,0.084,0.074,0.037,0.09,0.047,0.043,0.014,0.049,0.049,0.086,0.07,0.125,0.0101,0.0077,0.0082,1.1.2
Zebrafish_Copia-27_DR-I,0.071,0.046,0.058,0.063,0.079,0.064,0.01,0.086,0.044,0.056,0.041,0.053,0.044,0.073,0.085,0.102,0.0093,0.0075,0.0073,1.1.2
Zebrafish_Copia-27_DR-LTR,0.033,0.079,0.021,0.085,0.075,0.058,0.023,0.079,0.052,0.029,0.015,0.058,0.06,0.068,0.095,0.143,0.0109,0.0081,0.0083,1.1.2
Zebrafish_Copia-28_DR-LTR,0.015,0.022,0.037,0.068,0.065,0.092,0.025,0.068,0.028,0.025,0.015,0.132,0.037,0.111,0.123,0.114,0.0101,0.0073,0.0079,1.1.2
Zebrafish_Copia-29_DR-I,0.082,0.074,0.084,0.036,0.1,0.116,0.022,0.065,0.07,0.06,0.034,0.044,0.023,0.053,0.068,0.05,0.0084,0.0072,0.0066,1.1.2
Zebrafish_Copia-29_DR-LTR,0.024,0.037,0.03,0.052,0.043,0.058,0.015,0.091,0.018,0.037,0.009,0.106,0.061,0.076,0.116,0.201,0.0102,0.0081,0.0083,1.1.2
Zebrafish_Copia2-I_DR,0.044,0.044,0.074,0.034,0.08,0.151,0.03,0.085,0.046,0.071,0.051,0.047,0.027,0.081,0.059,0.055,0.0078,0.0068,0.0064,1.1.2
Zebrafish_Copia2-LTR_DR,0.027,0.023,0.039,0.059,0.036,0.075,0.009,0.107,0.023,0.036,0.013,0.076,0.064,0.093,0.087,0.209,0.009,0.0077,0.0077,1.1.2
Zebrafish_Copia-30_DR-LTR,0.027,0.095,0.033,0.056,0.097,0.068,0.014,0.08,0.043,0.041,0.021,0.06,0.045,0.056,0.097,0.142,0.0104,0.0074,0.0082,1.1.2
Zebrafish_Copia3-I_DR,0.123,0.071,0.084,0.076,0.081,0.03,0.016,0.048,0.088,0.034,0.046,0.048,0.063,0.039,0.071,0.055,0.0102,0.008,0.0078,1.1.2
Zebrafish_Copia3-LTR_DR,0.078,0.048,0.043,0.089,0.046,0.024,0.024,0.051,0.067,0.035,0.024,0.07,0.07,0.038,0.105,0.159,0.0109,0.0082,0.0087,1.1.2
Zebrafish_Copia4-I_DR,0.122,0.074,0.088,0.077,0.084,0.025,0.02,0.044,0.097,0.038,0.041,0.042,0.058,0.036,0.069,0.059,0.0101,0.0076,0.008,1.1.2
Zebrafish_Copia4-LTR_DR,0.077,0.07,0.059,0.055,0.055,0.011,0.048,0.059,0.04,0.04,0.018,0.114,0.092,0.051,0.088,0.092,0.0127,0.0085,0.0082,1.1.2
Zebrafish_Copia5-I_DR,0.116,0.063,0.077,0.069,0.075,0.028,0.019,0.055,0.075,0.039,0.052,0.058,0.059,0.046,0.076,0.069,0.01,0.0079,0.0078,1.1.2
Zebrafish_Copia5-LTR_DR,0.117,0.046,0.061,0.051,0.031,0.01,0.046,0.051,0.071,0.031,0.071,0.097,0.061,0.051,0.092,0.087,0.0101,0.0077,0.0082,1.1.2
Zebrafish_Copia-6-I_DR,0.016,0.023,0.082,0.018,0.072,0.191,0.067,0.08,0.039,0.116,0.06,0.047,0.012,0.081,0.052,0.025,0.0074,0.0066,0.0058,1.1.2
Zebrafish_Copia6-LTR_DR,0.028,0.062,0.032,0.058,0.064,0.045,0.036,0.084,0.032,0.028,0.013,0.094,0.058,0.094,0.086,0.159,0.0104,0.008,0.0082,1.1.2
Zebrafish_Copia-7-I_DR,0.032,0.041,0.072,0.03,0.071,0.165,0.052,0.109,0.063,0.115,0.038,0.016,0.009,0.077,0.07,0.022,0.0075,0.0066,0.0053,1.1.2
Zebrafish_Copia-7-LTR_DR,0.026,0.087,0.028,0.071,0.087,0.073,0.03,0.087,0.04,0.042,0.022,0.052,0.061,0.075,0.077,0.115,0.0109,0.0085,0.0081,1.1.2
Zebrafish_Copia-8-I_DR,0.02,0.039,0.092,0.024,0.085,0.151,0.073,0.078,0.058,0.126,0.041,0.035,0.012,0.071,0.053,0.022,0.0081,0.007,0.0056,1.1.2
Zebrafish_Copia-8-LTR_DR,0.024,0.085,0.032,0.061,0.087,0.093,0.034,0.095,0.044,0.053,0.016,0.051,0.048,0.079,0.081,0.091,0.0103,0.0075,0.0084,1.1.2
Zebrafish_Copia-9-LTR_DR,0.02,0.031,0.035,0.058,0.034,0.059,0.009,0.107,0.021,0.032,0.015,0.101,0.07,0.088,0.109,0.185,0.0101,0.0085,0.0079,1.1.2
Zebrafish_CR1-10_DR,0.134,0.062,0.05,0.083,0.073,0.035,0.019,0.059,0.049,0.034,0.041,0.052,0.073,0.056,0.065,0.088,0.0106,0.0084,0.0083,1.2.1
Zebrafish_CR1-12_DR,0.112,0.046,0.048,0.088,0.062,0.03,0.011,0.067,0.039,0.034,0.031,0.059,0.081,0.059,0.074,0.13,0.0107,0.0086,0.0085,1.2.1
Zebrafish_CR1-18_DR,0.125,0.043,0.061,0.095,0.063,0.021,0.01,0.052,0.051,0.03,0.032,0.065,0.085,0.052,0.075,0.114,0.011,0.0089,0.0086,1.2.1
Zebrafish_CR1-22_DR,0.108,0.052,0.055,0.099,0.072,0.026,0.009,0.053,0.044,0.034,0.031,0.055,0.09,0.048,0.069,0.127,0.0114,0.0088,0.009,1.2.1
Zebrafish_CR1-24_DR,0.091,0.05,0.048,0.086,0.071,0.028,0.008,0.081,0.043,0.038,0.04,0.047,0.072,0.071,0.072,0.127,0.0103,0.0085,0.0079,1.2.1
Zebrafish_CR1-25_DR,0.125,0.035,0.067,0.101,0.048,0.018,0.011,0.034,0.065,0.024,0.048,0.063,0.09,0.033,0.075,0.132,0.0109,0.0088,0.0086,1.2.7
Zebrafish_CR1-37_DR,0.148,0.046,0.066,0.102,0.065,0.023,0.005,0.044,0.052,0.029,0.029,0.05,0.098,0.039,0.059,0.117,0.0112,0.0091,0.0087,1.2.1
Zebrafish_CR1-42_DR,0.109,0.051,0.058,0.087,0.068,0.029,0.016,0.055,0.053,0.029,0.045,0.059,0.075,0.059,0.067,0.113,0.0105,0.0085,0.0082,1.2.1
Zebrafish_CR1-44_DR,0.135,0.042,0.058,0.094,0.067,0.025,0.007,0.046,0.042,0.034,0.033,0.062,0.085,0.045,0.072,0.123,0.011,0.0087,0.0087,1.2.1
Zebrafish_CR1-46_DR,0.105,0.057,0.047,0.09,0.071,0.037,0.016,0.07,0.047,0.035,0.034,0.05,0.076,0.065,0.069,0.105,0.0107,0.0084,0.0085,1.2.1
Zebrafish_CR1-49_DR,0.152,0.049,0.052,0.1,0.059,0.026,0.01,0.055,0.051,0.026,0.03,0.045,0.091,0.048,0.061,0.117,0.0109,0.0087,0.0088,1.2.1
Zebrafish_CR1-51_DR,0.138,0.031,0.073,0.097,0.046,0.019,0.011,0.036,0.065,0.028,0.043,0.06,0.09,0.034,0.069,0.132,0.0106,0.0088,0.0085,1.2.1
Zebrafish_CR1-54_DR,0.131,0.04,0.048,0.091,0.051,0.022,0.004,0.061,0.042,0.024,0.035,0.062,0.086,0.051,0.076,0.148,0.0106,0.0087,0.0086,1.2.1
Zebrafish_CR1-55_DR,0.132,0.042,0.046,0.099,0.056,0.033,0.013,0.052,0.045,0.031,0.039,0.057,0.087,0.047,0.074,0.119,0.011,0.0082,0.009,1.2.1
Zebrafish_CryptonA-1_DR,0.1,0.062,0.059,0.087,0.074,0.038,0.035,0.052,0.065,0.043,0.042,0.045,0.069,0.055,0.06,0.086,0.0108,0.0083,0.0083,2.1.4
Zebrafish_CryptonH-1_DR,0.076,0.071,0.056,0.053,0.08,0.093,0.021,0.077,0.057,0.05,0.051,0.055,0.043,0.057,0.084,0.052,0.0095,0.0074,0.0077,2.1.4
Zebrafish_Crypton-N1_DR,0.066,0.052,0.042,0.082,0.062,0.044,0.04,0.062,0.036,0.05,0.034,0.068,0.08,0.062,0.072,0.115,0.0115,0.009,0.009,2.1.4
Zebrafish_CryptonV-1_DR,0.112,0.052,0.061,0.09,0.069,0.029,0.016,0.053,0.053,0.039,0.034,0.058,0.081,0.046,0.074,0.103,0.0111,0.0085,0.0086,2.1.4
Zebrafish_CryptonV-2_DR,0.106,0.059,0.06,0.086,0.075,0.029,0.017,0.056,0.053,0.036,0.031,0.061,0.076,0.053,0.073,0.102,0.011,0.0084,0.0084,2.1.4
Zebrafish_CryptonV-3_DR,0.128,0.059,0.054,0.097,0.071,0.025,0.008,0.051,0.05,0.027,0.027,0.054,0.089,0.044,0.07,0.119,0.0113,0.0085,0.009,2.1.4
Zebrafish_CryptonV-N1_DR,0.109,0.055,0.049,0.089,0.062,0.024,0.012,0.055,0.047,0.026,0.028,0.077,0.084,0.048,0.089,0.115,0.0115,0.0084,0.009,2.1.4
Zebrafish_CryptonV-N2_DR,0.106,0.052,0.052,0.096,0.064,0.026,0.012,0.054,0.042,0.032,0.023,0.063,0.094,0.046,0.072,0.137,0.0116,0.0089,0.0088,2.1.4
Zebrafish_CryptonV-N3_DR,0.109,0.056,0.056,0.091,0.072,0.032,0.017,0.052,0.049,0.037,0.029,0.058,0.081,0.049,0.072,0.112,0.0112,0.0086,0.0087,2.1.4
Zebrafish_CryptonV-N4_DR,0.11,0.056,0.053,0.102,0.058,0.026,0.013,0.052,0.048,0.028,0.029,0.063,0.105,0.039,0.073,0.113,0.0121,0.009,0.0092,2.1.4
Zebrafish_CryptonV-N5_DR,0.106,0.048,0.061,0.097,0.064,0.033,0.016,0.047,0.051,0.034,0.03,0.07,0.092,0.045,0.078,0.1,0.0117,0.0084,0.0092,2.1.4
Zebrafish_CryptonV-N6_DR,0.09,0.054,0.056,0.076,0.062,0.04,0.005,0.035,0.043,0.014,0.069,0.109,0.08,0.035,0.106,0.097,0.0116,0.0074,0.0097,2.1.4
Zebrafish_CryptonV-N7_DR,0.065,0.076,0.034,0.093,0.089,0.086,0.01,0.052,0.041,0.014,0.024,0.065,0.072,0.062,0.076,0.113,0.0113,0.0076,0.0091,2.1.4
Zebrafish_Dada-tA_DR,0.074,0.056,0.059,0.082,0.078,0.056,0.021,0.058,0.047,0.052,0.041,0.055,0.072,0.049,0.074,0.099,0.011,0.008,0.0084,2.1.1.18
Zebrafish_Dada-tL_DR,0.091,0.053,0.059,0.085,0.074,0.039,0.014,0.053,0.048,0.038,0.038,0.062,0.075,0.049,0.076,0.119,0.011,0.0082,0.0086,2.1.1.18
Zebrafish_Dada-U1A_DR,0.083,0.052,0.06,0.08,0.072,0.039,0.022,0.063,0.05,0.045,0.04,0.061,0.07,0.06,0.075,0.1,0.0107,0.0083,0.008,2.1.1.18
Zebrafish_Dada-U1B_DR,0.091,0.064,0.056,0.081,0.084,0.046,0.018,0.059,0.047,0.046,0.04,0.054,0.069,0.052,0.072,0.093,0.0109,0.0081,0.0084,2.1.1.18
Zebrafish_Dada-U6_DR,0.078,0.052,0.055,0.08,0.067,0.046,0.021,0.064,0.043,0.052,0.047,0.059,0.077,0.048,0.078,0.106,0.011,0.008,0.0084,2.1.1.18
Zebrafish_Dada-U6N1_DR,0.135,0.042,0.044,0.116,0.053,0.023,0.013,0.048,0.033,0.03,0.029,0.053,0.116,0.04,0.06,0.134,0.0122,0.0094,0.0097,2.1.1.18
Zebrafish_DANA,0.099,0.027,0.057,0.037,0.04,0.055,0.05,0.057,0.05,0.067,0.079,0.099,0.035,0.052,0.107,0.065,0.0093,0.007,0.0075,1.3
Zebrafish_DIRS1_DR,0.035,0.045,0.058,0.04,0.059,0.093,0.075,0.075,0.055,0.088,0.076,0.053,0.029,0.077,0.062,0.056,0.0089,0.0069,0.007,1.4
Zebrafish_DIRS-1_DR,0.037,0.047,0.057,0.044,0.063,0.089,0.072,0.076,0.054,0.087,0.078,0.05,0.032,0.077,0.06,0.055,0.009,0.0069,0.0071,1.4
Zebrafish_DIRS-10_DR,0.036,0.046,0.059,0.042,0.06,0.091,0.065,0.075,0.057,0.083,0.078,0.054,0.029,0.072,0.07,0.061,0.0088,0.0068,0.007,1.4
Zebrafish_DIRS-12_DR,0.056,0.053,0.057,0.05,0.073,0.078,0.05,0.077,0.054,0.07,0.068,0.051,0.033,0.077,0.067,0.063,0.0091,0.0069,0.0073,1.4
Zebrafish_DIRS-13_DR,0.056,0.049,0.065,0.048,0.062,0.063,0.067,0.07,0.065,0.074,0.077,0.053,0.034,0.075,0.061,0.059,0.0091,0.007,0.0072,1.4
Zebrafish_DIRS-14_DR,0.064,0.06,0.051,0.048,0.081,0.133,0.05,0.092,0.038,0.066,0.033,0.027,0.039,0.096,0.031,0.068,0.0085,0.007,0.0068,1.4
Zebrafish_DIRS-15_DR,0.075,0.064,0.049,0.077,0.088,0.095,0.039,0.08,0.042,0.056,0.027,0.027,0.06,0.087,0.037,0.073,0.0099,0.0075,0.0078,1.4
Zebrafish_DIRS-15B_DR,0.079,0.066,0.054,0.085,0.085,0.076,0.025,0.073,0.041,0.055,0.025,0.039,0.08,0.061,0.056,0.075,0.0111,0.0078,0.0088,1.4
Zebrafish_DIRS-16_DR,0.066,0.075,0.053,0.058,0.093,0.095,0.052,0.073,0.047,0.064,0.034,0.035,0.046,0.08,0.04,0.063,0.0097,0.0074,0.0075,1.4
Zebrafish_DIRS-17_DR,0.035,0.042,0.059,0.05,0.064,0.085,0.054,0.077,0.054,0.077,0.074,0.059,0.032,0.076,0.077,0.062,0.0092,0.007,0.0071,1.4
Zebrafish_DIRS-18_DR,0.034,0.043,0.062,0.039,0.059,0.088,0.072,0.078,0.055,0.09,0.075,0.054,0.03,0.077,0.064,0.058,0.0088,0.0069,0.007,1.4
Zebrafish_DIRS1a_DR,0.035,0.044,0.062,0.041,0.059,0.09,0.073,0.076,0.056,0.09,0.07,0.053,0.033,0.075,0.063,0.058,0.009,0.0069,0.0071,1.4
Zebrafish_DIRS1b_DR,0.036,0.044,0.061,0.042,0.059,0.09,0.072,0.076,0.056,0.089,0.07,0.053,0.033,0.074,0.064,0.059,0.009,0.0069,0.0071,1.4
Zebrafish_DIRS-1B_DR,0.037,0.043,0.062,0.041,0.05,0.085,0.066,0.075,0.067,0.083,0.086,0.054,0.029,0.066,0.075,0.059,0.0087,0.0067,0.007,1.4
Zebrafish_DIRS-1B-LTR_DR,0.077,0.063,0.055,0.047,0.08,0.096,0.046,0.08,0.042,0.058,0.061,0.041,0.042,0.085,0.041,0.063,0.0088,0.0071,0.0073,1.4
Zebrafish_DIRS1c_DR,0.038,0.043,0.066,0.045,0.069,0.09,0.059,0.077,0.056,0.085,0.071,0.051,0.029,0.077,0.067,0.055,0.0088,0.0068,0.007,1.4
Zebrafish_DIRS-1C-LTR_DR,0.081,0.06,0.059,0.055,0.074,0.078,0.036,0.087,0.047,0.049,0.046,0.038,0.052,0.089,0.04,0.085,0.0089,0.0075,0.0074,1.4
Zebrafish_DIRS-1D-I_DR,0.071,0.055,0.05,0.069,0.081,0.086,0.015,0.097,0.03,0.049,0.021,0.039,0.063,0.089,0.053,0.108,0.0096,0.0078,0.0074,1.4
Zebrafish_DIRS-1D-LTR_DR,0.07,0.036,0.057,0.067,0.06,0.096,0.024,0.085,0.047,0.049,0.062,0.049,0.052,0.085,0.063,0.075,0.0089,0.0069,0.0074,1.4
Zebrafish_DIRS-1E-LTR_DR,0.061,0.051,0.061,0.067,0.071,0.084,0.04,0.068,0.055,0.05,0.064,0.051,0.052,0.078,0.055,0.069,0.0095,0.0075,0.0078,1.4
Zebrafish_DIRS-1F-LTR_DR,0.064,0.046,0.056,0.067,0.068,0.083,0.031,0.074,0.05,0.048,0.061,0.057,0.05,0.08,0.068,0.071,0.0095,0.0076,0.0077,1.4
Zebrafish_DIRS-1G-LTR_DR,0.069,0.033,0.066,0.054,0.05,0.093,0.031,0.109,0.048,0.059,0.054,0.036,0.054,0.098,0.047,0.078,0.0083,0.0067,0.0071,1.4
Zebrafish_DIRS-1-LTR_DR,0.066,0.052,0.063,0.06,0.071,0.089,0.037,0.079,0.045,0.051,0.046,0.049,0.06,0.083,0.045,0.079,0.0095,0.0077,0.0076,1.4
Zebrafish_DIRS-2_DR,0.058,0.051,0.071,0.049,0.068,0.067,0.042,0.073,0.059,0.06,0.074,0.061,0.044,0.073,0.066,0.061,0.0091,0.0072,0.0072,1.4
Zebrafish_DIRS-2B_DR,0.059,0.052,0.07,0.047,0.066,0.069,0.044,0.072,0.062,0.058,0.076,0.059,0.041,0.073,0.064,0.065,0.009,0.0071,0.0071,1.4
Zebrafish_DIRS-3_DR,0.058,0.05,0.069,0.05,0.069,0.073,0.049,0.065,0.062,0.064,0.078,0.058,0.037,0.069,0.066,0.06,0.0091,0.0071,0.007,1.4
Zebrafish_DIRS-4_DR,0.077,0.073,0.052,0.066,0.096,0.103,0.032,0.082,0.041,0.052,0.028,0.025,0.055,0.085,0.034,0.074,0.0095,0.0075,0.0075,1.4
Zebrafish_DIRS-4N1_DR,0.074,0.056,0.057,0.081,0.078,0.087,0.027,0.076,0.048,0.048,0.034,0.037,0.069,0.078,0.048,0.076,0.0101,0.0076,0.008,1.4
Zebrafish_DIRS-4N1-LTR_DR,0.075,0.041,0.055,0.08,0.066,0.102,0.028,0.089,0.058,0.044,0.044,0.025,0.053,0.097,0.044,0.075,0.0087,0.0076,0.0072,1.4
Zebrafish_DIRS-4N2_DR,0.069,0.066,0.049,0.06,0.08,0.106,0.035,0.095,0.038,0.049,0.021,0.035,0.056,0.096,0.038,0.084,0.0093,0.0075,0.007,1.4
Zebrafish_DIRS-4N2-LTR_DR,0.071,0.071,0.058,0.071,0.083,0.071,0.04,0.076,0.058,0.038,0.048,0.04,0.061,0.091,0.035,0.063,0.0098,0.0077,0.0082,1.4
Zebrafish_DIRS-4N3_DR,0.081,0.059,0.045,0.068,0.082,0.098,0.039,0.074,0.038,0.061,0.034,0.037,0.052,0.075,0.051,0.082,0.0096,0.0077,0.0077,1.4
Zebrafish_DIRS-4N4-LTR_DR,0.069,0.061,0.061,0.066,0.077,0.094,0.025,0.099,0.069,0.041,0.044,0.019,0.041,0.099,0.044,0.069,0.0083,0.0069,0.0069,1.4
Zebrafish_DIRS-4N5-LTR_DR,0.075,0.083,0.041,0.067,0.091,0.08,0.039,0.075,0.049,0.036,0.052,0.036,0.052,0.085,0.041,0.072,0.0097,0.0077,0.0076,1.4
Zebrafish_DIRS-5_DR,0.071,0.067,0.049,0.071,0.087,0.103,0.035,0.085,0.042,0.054,0.03,0.025,0.059,0.086,0.037,0.072,0.0096,0.0074,0.0078,1.4
Zebrafish_DIRS-6_DR,0.078,0.059,0.051,0.071,0.082,0.084,0.034,0.083,0.041,0.061,0.032,0.031,0.058,0.079,0.048,0.084,0.0097,0.0076,0.0078,1.4
Zebrafish_DIRS-6B_DR,0.07,0.061,0.051,0.063,0.086,0.105,0.038,0.087,0.038,0.063,0.032,0.029,0.05,0.088,0.041,0.074,0.0093,0.0073,0.0075,1.4
Zebrafish_DIRS-7_DR,0.076,0.063,0.055,0.073,0.082,0.089,0.034,0.078,0.042,0.055,0.034,0.03,0.067,0.076,0.038,0.081,0.01,0.0077,0.0079,1.4
Zebrafish_DIRS-8_DR,0.08,0.077,0.054,0.061,0.095,0.063,0.023,0.094,0.038,0.059,0.027,0.032,0.06,0.076,0.051,0.085,0.01,0.0079,0.0073,1.4
Zebrafish_DIRS-8B_DR,0.078,0.075,0.048,0.064,0.094,0.084,0.037,0.085,0.035,0.052,0.03,0.033,0.057,0.089,0.035,0.078,0.0098,0.0076,0.0076,1.4
Zebrafish_DIRS-9_DR,0.067,0.061,0.045,0.056,0.077,0.119,0.039,0.106,0.036,0.051,0.027,0.027,0.049,0.11,0.03,0.081,0.0086,0.0071,0.0069,1.4
Zebrafish_DIRS-9B_DR,0.067,0.067,0.045,0.056,0.085,0.12,0.04,0.098,0.039,0.049,0.026,0.028,0.045,0.107,0.03,0.075,0.0087,0.0071,0.0069,1.4
Zebrafish_DIRS-9C_DR,0.079,0.066,0.05,0.057,0.085,0.108,0.034,0.106,0.034,0.052,0.03,0.024,0.053,0.106,0.027,0.066,0.0088,0.0073,0.0073,1.4
Zebrafish_DIRS-N1_DR,0.09,0.067,0.052,0.061,0.087,0.087,0.025,0.1,0.036,0.049,0.028,0.028,0.057,0.096,0.035,0.077,0.0092,0.0074,0.0075,1.4
Zebrafish_DIRS-N2_DR,0.069,0.051,0.042,0.064,0.068,0.049,0.05,0.09,0.037,0.06,0.051,0.054,0.053,0.097,0.058,0.081,0.0099,0.0075,0.0077,1.4
Zebrafish_DIRS-N3_DR,0.058,0.081,0.055,0.06,0.084,0.072,0.046,0.078,0.045,0.068,0.036,0.045,0.067,0.059,0.058,0.061,0.0109,0.0078,0.008,1.4
Zebrafish_DIRS-N4_DR,0.06,0.061,0.057,0.055,0.08,0.102,0.04,0.093,0.039,0.064,0.032,0.037,0.055,0.087,0.043,0.071,0.0094,0.0075,0.0072,1.4
Zebrafish_DIRS-N5_DR-LTR,0.087,0.051,0.056,0.079,0.092,0.084,0.028,0.059,0.036,0.041,0.051,0.051,0.061,0.087,0.041,0.069,0.01,0.0085,0.0075,1.4
Zebrafish_DIRS-N6_DR,0.134,0.083,0.035,0.121,0.084,0.014,0.018,0.059,0.036,0.034,0.014,0.038,0.12,0.043,0.055,0.08,0.0135,0.0091,0.0102,1.4
Zebrafish_DNA-10-1_DR,0.041,0.061,0.041,0.135,0.084,0.054,0.009,0.048,0.047,0.008,0.039,0.061,0.106,0.072,0.065,0.1,0.0126,0.0081,0.0101,2
Zebrafish_DNA-1-11_DR,0.085,0.055,0.034,0.094,0.062,0.031,0.046,0.046,0.052,0.034,0.035,0.073,0.07,0.064,0.079,0.113,0.0114,0.0085,0.0089,2
Zebrafish_DNA11TA1_DR,0.153,0.072,0.024,0.072,0.067,0.014,0.0,0.058,0.043,0.019,0.034,0.053,0.058,0.029,0.096,0.182,0.0099,0.0082,0.0084,2
Zebrafish_DNA-1-3_DR,0.065,0.049,0.041,0.058,0.065,0.046,0.116,0.055,0.053,0.107,0.034,0.051,0.029,0.079,0.055,0.071,0.0102,0.0071,0.0084,2
Zebrafish_DNA-1-3B_DR,0.072,0.054,0.05,0.056,0.063,0.037,0.101,0.056,0.063,0.096,0.033,0.054,0.033,0.07,0.061,0.074,0.0102,0.0072,0.0083,2
Zebrafish_DNA13TA1_DR,0.074,0.052,0.049,0.08,0.068,0.031,0.034,0.064,0.046,0.049,0.025,0.049,0.071,0.064,0.061,0.156,0.0105,0.0083,0.0085,2
Zebrafish_DNA13TA1a_DR,0.068,0.046,0.043,0.074,0.055,0.037,0.055,0.071,0.046,0.055,0.028,0.049,0.064,0.08,0.052,0.15,0.01,0.0085,0.0081,2
Zebrafish_DNA14-5-1_DR,0.086,0.058,0.053,0.069,0.062,0.037,0.056,0.06,0.051,0.072,0.027,0.062,0.067,0.048,0.076,0.09,0.0112,0.0082,0.0084,2
Zebrafish_DNA-1-5_DR,0.082,0.054,0.038,0.068,0.057,0.05,0.073,0.07,0.047,0.073,0.031,0.059,0.054,0.074,0.068,0.076,0.0107,0.0081,0.0076,2
Zebrafish_DNA15TA1_DR,0.106,0.057,0.055,0.062,0.062,0.015,0.007,0.06,0.035,0.011,0.038,0.082,0.077,0.057,0.068,0.181,0.01,0.009,0.0083,2
Zebrafish_DNA-1-6_DR,0.102,0.067,0.049,0.069,0.091,0.038,0.044,0.061,0.069,0.05,0.038,0.049,0.024,0.078,0.075,0.074,0.0093,0.0074,0.0069,2
Zebrafish_DNA-1-7_DR,0.118,0.042,0.039,0.126,0.057,0.03,0.027,0.043,0.03,0.031,0.023,0.053,0.119,0.055,0.048,0.127,0.0127,0.01,0.0085,2
Zebrafish_DNA-1-8_DR,0.12,0.062,0.056,0.09,0.071,0.023,0.028,0.045,0.053,0.04,0.032,0.059,0.085,0.042,0.068,0.098,0.0115,0.0083,0.0092,2
Zebrafish_DNA2-1_DR,0.129,0.06,0.048,0.098,0.074,0.025,0.017,0.049,0.048,0.031,0.026,0.053,0.085,0.049,0.067,0.113,0.0113,0.0086,0.009,2.1.1.9
Zebrafish_DNA2-10_DR,0.119,0.056,0.05,0.097,0.068,0.025,0.011,0.051,0.045,0.027,0.028,0.054,0.089,0.047,0.066,0.139,0.0113,0.0086,0.009,2
Zebrafish_DNA-2-10_DR,0.149,0.058,0.041,0.094,0.063,0.018,0.003,0.044,0.036,0.017,0.032,0.067,0.095,0.034,0.077,0.141,0.0116,0.0084,0.0093,2
Zebrafish_DNA-2-11_DR,0.127,0.047,0.05,0.085,0.066,0.034,0.015,0.043,0.041,0.035,0.03,0.063,0.076,0.043,0.072,0.147,0.0106,0.0086,0.0081,2
Zebrafish_DNA2-12_DR,0.146,0.063,0.041,0.104,0.058,0.009,0.004,0.055,0.02,0.027,0.011,0.065,0.13,0.026,0.069,0.141,0.0132,0.0089,0.011,2
Zebrafish_DNA2-13_DR,0.106,0.053,0.051,0.098,0.064,0.027,0.01,0.055,0.042,0.03,0.027,0.062,0.095,0.047,0.073,0.13,0.0117,0.0088,0.009,2
Zebrafish_DNA-2-13_DR,0.104,0.043,0.035,0.149,0.057,0.022,0.005,0.05,0.034,0.028,0.028,0.052,0.136,0.04,0.076,0.107,0.0138,0.0072,0.012,2
Zebrafish_DNA-2-14_DR,0.137,0.063,0.05,0.095,0.068,0.026,0.011,0.055,0.038,0.031,0.021,0.051,0.101,0.04,0.06,0.121,0.0117,0.0093,0.0092,2.1.1.9
Zebrafish_DNA2-14_DR,0.122,0.061,0.054,0.083,0.065,0.033,0.022,0.053,0.054,0.03,0.029,0.058,0.079,0.05,0.065,0.115,0.0108,0.0085,0.0083,2
Zebrafish_DNA2-15_DR,0.083,0.075,0.048,0.055,0.077,0.033,0.063,0.05,0.059,0.055,0.039,0.075,0.042,0.061,0.077,0.081,0.0106,0.0084,0.0074,2
Zebrafish_DNA-2-15_DR,0.116,0.06,0.082,0.072,0.075,0.01,0.002,0.05,0.021,0.04,0.017,0.101,0.118,0.026,0.08,0.1,0.0127,0.0095,0.0086,2
Zebrafish_DNA2-16_DR,0.136,0.06,0.046,0.083,0.061,0.017,0.025,0.047,0.05,0.021,0.024,0.07,0.077,0.052,0.071,0.133,0.0109,0.0086,0.0082,2.1.1.9
Zebrafish_DNA-2-16_DR,0.067,0.057,0.047,0.087,0.093,0.066,0.009,0.059,0.034,0.061,0.046,0.042,0.064,0.043,0.081,0.118,0.0109,0.0083,0.0086,2
Zebrafish_DNA-2-17_DR,0.11,0.053,0.041,0.099,0.059,0.028,0.01,0.044,0.026,0.028,0.033,0.069,0.106,0.031,0.075,0.158,0.0121,0.01,0.0091,2.1.1.9
Zebrafish_DNA2-17_DR,0.095,0.022,0.084,0.095,0.067,0.011,0.034,0.067,0.101,0.056,0.006,0.017,0.039,0.09,0.056,0.135,0.0085,0.0072,0.0069,2
Zebrafish_DNA-2-19_DR,0.122,0.056,0.058,0.109,0.052,0.008,0.002,0.045,0.019,0.015,0.012,0.077,0.152,0.026,0.053,0.161,0.0136,0.0095,0.0108,2
Zebrafish_DNA21TA1_DR,0.083,0.074,0.043,0.087,0.079,0.045,0.047,0.049,0.04,0.054,0.029,0.063,0.085,0.049,0.065,0.079,0.0122,0.0087,0.0094,2
Zebrafish_DNA-2-2_DR,0.084,0.039,0.091,0.024,0.079,0.094,0.002,0.087,0.036,0.091,0.091,0.034,0.039,0.036,0.07,0.079,0.0076,0.0078,0.0072,2
Zebrafish_DNA2-2_DR,0.112,0.072,0.038,0.076,0.083,0.03,0.052,0.051,0.048,0.053,0.045,0.05,0.055,0.062,0.059,0.088,0.0108,0.0076,0.0086,2.1.1.3
