0.072,0.061,0.067,0.05,0.073,0.063,0.056,0.057,0.068,0.059,0.064,0.04,0.037,0.065,0.044,0.046,0.0787,RLG_unnamedfam24_3B_021_B08-1,1.1.2
0.087,0.049,0.061,0.07,0.06,0.052,0.026,0.057,0.06,0.042,0.05,0.051,0.059,0.053,0.066,0.078,0.0772,RLC_unnamedfam8_3B_021_B08-1,1.1.2
0.077,0.054,0.07,0.057,0.062,0.067,0.029,0.055,0.067,0.048,0.056,0.048,0.052,0.044,0.064,0.074,0.0763,RLC_Angela_3B_021_B08-1,1.1.2
0.101,0.044,0.061,0.08,0.064,0.039,0.017,0.061,0.058,0.037,0.039,0.047,0.064,0.06,0.063,0.089,0.0757,RLG_unnamedfam91_3B_021_B08-1,1.1
0.071,0.046,0.058,0.074,0.053,0.054,0.034,0.055,0.062,0.041,0.052,0.054,0.062,0.055,0.065,0.088,0.0777,RLG_Nusif_3B_021_B08-1,1.1.2
0.082,0.048,0.066,0.057,0.056,0.045,0.036,0.056,0.071,0.048,0.063,0.056,0.045,0.052,0.073,0.07,0.0772,RLG_Laura_3B_021_B08-1,1.1.1
0.097,0.044,0.045,0.093,0.048,0.054,0.03,0.054,0.052,0.035,0.025,0.048,0.082,0.053,0.061,0.101,0.0772,RLC_Angela_3B_021_B08-2,1.1
0.08,0.057,0.067,0.06,0.065,0.061,0.03,0.054,0.064,0.044,0.053,0.049,0.056,0.047,0.061,0.076,0.0765,RLG_Wilma_3B_021_B08-1,1.1.2
0.079,0.052,0.071,0.063,0.064,0.057,0.027,0.054,0.067,0.046,0.054,0.05,0.055,0.046,0.065,0.075,0.0774,RLC_Angela_3B_021_B08-3,1.1.2
0.093,0.046,0.059,0.071,0.058,0.047,0.031,0.06,0.065,0.047,0.045,0.041,0.053,0.056,0.062,0.089,0.0772,RLG_Sabrina_3B_021_B08-1,1.1.2
0.071,0.047,0.044,0.078,0.048,0.053,0.038,0.065,0.051,0.042,0.053,0.053,0.07,0.063,0.064,0.083,0.0782,RLG_unnamedfam13_3B_021_B08-1,1.1
0.071,0.049,0.056,0.069,0.059,0.041,0.03,0.056,0.06,0.047,0.049,0.058,0.055,0.049,0.079,0.09,0.0804,RLG_Sabrina_3B_021_B08-2,1.1.2
0.083,0.048,0.066,0.057,0.057,0.045,0.035,0.057,0.07,0.049,0.061,0.054,0.045,0.052,0.071,0.073,0.0773,RLC_Eugene_3B_021_B08-1,1.1.1
0.089,0.051,0.068,0.06,0.06,0.049,0.03,0.054,0.061,0.048,0.056,0.052,0.057,0.046,0.063,0.081,0.0771,RLG_Sabrina_3B_021_B08-3,1.1
0.083,0.045,0.069,0.056,0.058,0.041,0.029,0.056,0.07,0.046,0.065,0.056,0.043,0.052,0.074,0.08,0.0758,RLX_Xalax_3B_030_K03-1,1.1.1
0.082,0.046,0.067,0.06,0.057,0.044,0.033,0.055,0.071,0.048,0.06,0.055,0.046,0.051,0.073,0.072,0.0775,RLG_Laura_3B_030_K03-1,1.1.1
0.081,0.05,0.047,0.075,0.049,0.059,0.037,0.059,0.053,0.04,0.047,0.053,0.07,0.055,0.062,0.086,0.0779,RLG_Laura_3B_030_K03-2,1.1
0.067,0.045,0.057,0.076,0.051,0.051,0.035,0.056,0.063,0.044,0.05,0.053,0.063,0.054,0.068,0.089,0.0783,RLG_Nusif_3B_034_D19-1,1.1.2
0.046,0.04,0.058,0.044,0.044,0.055,0.06,0.058,0.065,0.071,0.082,0.063,0.032,0.052,0.081,0.068,0.0793,RLC_WIS_3B_034_D19-1,1.1
0.078,0.043,0.062,0.068,0.064,0.043,0.035,0.058,0.058,0.049,0.051,0.052,0.051,0.064,0.063,0.084,0.0786,RLG_Laura_3B_034_D19-1,1.1.2
0.048,0.041,0.038,0.067,0.044,0.073,0.041,0.077,0.04,0.05,0.038,0.059,0.063,0.071,0.07,0.101,0.0793,RLG_Laura_3B_034_D19-2,1.1
0.069,0.041,0.049,0.072,0.049,0.049,0.04,0.065,0.052,0.049,0.035,0.063,0.061,0.064,0.075,0.088,0.0797,RLG_Laura_3B_034_D19-3,1.1
0.103,0.049,0.064,0.054,0.053,0.045,0.037,0.067,0.067,0.051,0.045,0.039,0.047,0.056,0.056,0.09,0.0759,RLG_Laura_3B_034_D19-4,1.1
0.1,0.053,0.063,0.066,0.062,0.046,0.028,0.057,0.064,0.039,0.051,0.047,0.056,0.055,0.059,0.078,0.0751,RLX_Xalax_3B_034_D19-1,1.1.1
0.028,0.059,0.034,0.041,0.069,0.11,0.07,0.083,0.037,0.077,0.046,0.045,0.027,0.086,0.055,0.051,0.0813,RLX_unnamedfam27_3B_034_D19-1,1.1.1
0.092,0.053,0.063,0.062,0.067,0.052,0.036,0.053,0.064,0.047,0.06,0.045,0.047,0.056,0.057,0.073,0.0759,RLG_unnamedfam64_3B_034_D19-1,1.1.1
0.088,0.037,0.067,0.066,0.064,0.038,0.032,0.06,0.059,0.049,0.048,0.047,0.048,0.069,0.056,0.095,0.0771,RLG_WHAM_3B_034_D19-1,1.1.2
0.089,0.037,0.065,0.067,0.063,0.037,0.029,0.062,0.056,0.048,0.052,0.046,0.049,0.069,0.056,0.098,0.0763,RLG_Danae_3B_034_D19-1,1.1.2
0.065,0.065,0.06,0.041,0.085,0.089,0.064,0.057,0.054,0.076,0.057,0.037,0.027,0.065,0.042,0.036,0.0797,RLG_Fatima_3B_034_D19-1,1.1.2
0.083,0.046,0.067,0.058,0.056,0.043,0.034,0.058,0.07,0.05,0.061,0.055,0.045,0.052,0.074,0.072,0.0772,RLG_Nusif_3B_034_D19-2,1.1.1
0.1,0.038,0.063,0.068,0.048,0.045,0.033,0.062,0.069,0.05,0.046,0.044,0.052,0.055,0.067,0.083,0.0765,RLG_Nusif_3B_035_F06-1,1.1
0.086,0.048,0.067,0.063,0.062,0.046,0.031,0.056,0.069,0.048,0.055,0.051,0.047,0.053,0.07,0.071,0.0769,RLG_Laura_3B_035_F06-2,1.1.1
0.081,0.045,0.048,0.075,0.051,0.056,0.035,0.059,0.053,0.044,0.052,0.053,0.065,0.055,0.067,0.083,0.0776,RLG_Fatima_3B_035_F06-1,1.1
0.059,0.04,0.064,0.071,0.048,0.056,0.031,0.042,0.073,0.038,0.101,0.065,0.055,0.043,0.081,0.056,0.078,RLG_Lila_3B_014_A09-1,1.1
0.092,0.053,0.065,0.066,0.062,0.05,0.034,0.054,0.07,0.041,0.054,0.044,0.051,0.057,0.056,0.075,0.0758,RLX_Xalax_3B_014_A09-1,1.1.1
0.091,0.052,0.064,0.062,0.065,0.051,0.034,0.053,0.063,0.047,0.057,0.047,0.05,0.053,0.06,0.074,0.0765,RLG_Sabrina_3B_014_A09-1,1.1.1
0.052,0.042,0.071,0.057,0.051,0.054,0.035,0.043,0.073,0.045,0.103,0.067,0.047,0.043,0.079,0.059,0.0779,RLG_Egug_3B_014_A09-1,1.1
0.065,0.05,0.058,0.058,0.065,0.055,0.036,0.068,0.058,0.052,0.048,0.054,0.044,0.067,0.07,0.075,0.0776,RLG_Nusif_3B_014_A09-1,1.1.1
0.012,0.04,0.027,0.028,0.05,0.133,0.098,0.076,0.025,0.103,0.076,0.053,0.02,0.082,0.055,0.041,0.0804,RLG_Fatima_3B_014_A09-1,1.1
0.044,0.039,0.061,0.05,0.045,0.063,0.055,0.068,0.066,0.06,0.062,0.06,0.038,0.069,0.071,0.069,0.0791,RLG_Laura_3B_014_A09-1,1.1.2
0.076,0.047,0.049,0.074,0.052,0.055,0.036,0.063,0.054,0.045,0.054,0.051,0.064,0.058,0.065,0.081,0.0776,RLG_Jeli_3B_014_A09-1,1.1
0.046,0.062,0.058,0.026,0.06,0.102,0.089,0.064,0.067,0.083,0.083,0.033,0.019,0.067,0.036,0.025,0.0782,RLG_Nusif_3B_014_A09-2,1.1.2
0.045,0.066,0.055,0.025,0.062,0.106,0.092,0.063,0.065,0.086,0.086,0.029,0.019,0.065,0.034,0.024,0.078,RLG_Egug_3B_014_A09-2,1.1.1
0.079,0.051,0.061,0.062,0.066,0.049,0.029,0.064,0.061,0.048,0.047,0.053,0.047,0.061,0.071,0.075,0.0769,RLG_Fatima_3B_014_A09-2,1.1.1
0.08,0.049,0.067,0.057,0.059,0.043,0.037,0.055,0.072,0.049,0.063,0.055,0.041,0.054,0.072,0.071,0.077,RLG_Nusif_3B_014_A09-3,1.1.1
0.082,0.05,0.067,0.056,0.061,0.046,0.036,0.054,0.07,0.049,0.061,0.055,0.042,0.052,0.07,0.072,0.0767,RLG_Wilma_3B_014_A09-1,1.1.1
0.062,0.059,0.063,0.035,0.08,0.091,0.077,0.055,0.051,0.088,0.059,0.038,0.026,0.065,0.037,0.033,0.0796,RLG_Sabrina_3B_107_G24-1,1.1.2
0.06,0.036,0.059,0.051,0.049,0.049,0.052,0.061,0.063,0.065,0.071,0.057,0.036,0.06,0.073,0.078,0.0786,RLC_Angela_3B_107_G24-1,1.1
0.038,0.047,0.04,0.065,0.064,0.057,0.036,0.084,0.043,0.055,0.045,0.056,0.044,0.082,0.079,0.086,0.0791,RLG_Fatima_3B_107_G24-1,1.1.1
0.11,0.047,0.059,0.079,0.061,0.037,0.015,0.065,0.056,0.034,0.038,0.046,0.067,0.061,0.062,0.09,0.0749,RLC_Angela_3B_107_G24-2,1.1
0.07,0.048,0.062,0.07,0.068,0.055,0.032,0.057,0.064,0.046,0.043,0.051,0.048,0.064,0.066,0.078,0.0774,RLC_unnamedfam16_3B_107_G24-1,1.1
0.096,0.05,0.066,0.067,0.066,0.047,0.026,0.055,0.066,0.041,0.053,0.046,0.051,0.056,0.061,0.078,0.0751,RLC_WIS_3B_107_G24-1,1.1.1
0.097,0.045,0.06,0.078,0.058,0.044,0.027,0.057,0.062,0.038,0.043,0.045,0.063,0.059,0.058,0.091,0.0755,RLX_Ginger_3B_107_G24-1,1.1
0.086,0.049,0.069,0.058,0.058,0.042,0.034,0.056,0.074,0.047,0.059,0.054,0.044,0.052,0.072,0.07,0.0768,RLX_Xalax_3B_107_G24-1,1.1.1
0.054,0.031,0.051,0.093,0.047,0.039,0.018,0.05,0.058,0.032,0.049,0.069,0.07,0.052,0.09,0.118,0.0795,RLX_Xalax_3B_107_G24-2,1.1
0.076,0.053,0.068,0.055,0.062,0.067,0.032,0.056,0.064,0.05,0.057,0.05,0.051,0.046,0.064,0.072,0.0767,RLX_Xalax_3B_107_G24-3,1.1.2
0.084,0.048,0.048,0.079,0.052,0.056,0.033,0.061,0.053,0.039,0.05,0.05,0.069,0.059,0.061,0.079,0.0779,RLX_Xalax_3B_107_G24-4,1.1
0.088,0.047,0.064,0.067,0.06,0.054,0.027,0.055,0.062,0.042,0.051,0.053,0.056,0.054,0.066,0.079,0.0761,RLX_Ginger_3B_107_G24-3,1.1.2
0.077,0.063,0.067,0.054,0.073,0.06,0.054,0.058,0.072,0.057,0.059,0.037,0.04,0.065,0.044,0.041,0.0785,RLG_Fatima_3B_107_G24-2,1.1.2
0.082,0.047,0.068,0.06,0.055,0.042,0.034,0.058,0.072,0.046,0.061,0.054,0.048,0.054,0.07,0.071,0.0771,RLX_Ginger_3B_107_G24-4,1.1.1
0.092,0.053,0.066,0.061,0.068,0.052,0.034,0.054,0.065,0.046,0.058,0.044,0.047,0.057,0.056,0.072,0.0756,RLC_Angela_3B_107_G24-3,1.1.1
0.099,0.041,0.061,0.086,0.061,0.031,0.013,0.058,0.063,0.03,0.041,0.052,0.064,0.061,0.072,0.094,0.0748,RLC_Angela_3B_107_G24-4,1.1
0.012,0.041,0.03,0.027,0.049,0.14,0.103,0.073,0.031,0.112,0.077,0.041,0.018,0.072,0.051,0.043,0.0796,RLC_Angela_3B_049_M03-1,1.1
0.061,0.055,0.067,0.049,0.073,0.072,0.051,0.058,0.062,0.066,0.053,0.047,0.036,0.061,0.056,0.053,0.0792,RLG_Fatima_3B_049_M03-1,1.1
0.078,0.045,0.059,0.077,0.05,0.053,0.031,0.054,0.064,0.041,0.049,0.05,0.067,0.05,0.065,0.09,0.0773,RLG_Erika_3B_092_E19-1,1.1.2
0.093,0.053,0.063,0.06,0.065,0.051,0.034,0.056,0.066,0.044,0.059,0.046,0.046,0.058,0.058,0.072,0.0756,RLG_Fatima_3B_092_E19-1,1.1.1
0.045,0.041,0.061,0.047,0.043,0.06,0.057,0.061,0.067,0.059,0.072,0.062,0.038,0.062,0.07,0.076,0.0783,RLC_Angela_3B_092_E19-1,1.1
0.091,0.046,0.063,0.065,0.056,0.045,0.032,0.06,0.071,0.046,0.049,0.045,0.048,0.056,0.067,0.082,0.0767,RLC_Angela_3B_092_E19-2,1.1
0.046,0.043,0.062,0.037,0.053,0.05,0.077,0.045,0.062,0.081,0.081,0.079,0.028,0.051,0.083,0.041,0.0833,RLG_Laura_3B_092_E19-1,1.1
0.08,0.044,0.048,0.082,0.05,0.05,0.025,0.063,0.051,0.032,0.044,0.055,0.074,0.062,0.064,0.101,0.0765,RLG_Laura_3B_092_E19-2,1.1
0.068,0.053,0.048,0.07,0.064,0.047,0.034,0.057,0.053,0.047,0.042,0.055,0.053,0.055,0.074,0.099,0.0802,RLG_Sabrina_3B_092_E19-2,1.1.2
0.063,0.063,0.06,0.036,0.081,0.093,0.074,0.056,0.051,0.085,0.059,0.037,0.027,0.063,0.039,0.034,0.0795,RLG_WHAM_3B_092_E19-1,1.1.2
0.071,0.05,0.047,0.068,0.062,0.045,0.039,0.06,0.053,0.053,0.044,0.051,0.05,0.058,0.071,0.098,0.0801,RLC_Angela_3B_092_E19-3,1.1.2
0.043,0.056,0.047,0.056,0.055,0.066,0.083,0.046,0.056,0.083,0.071,0.043,0.046,0.045,0.052,0.07,0.0832,RLC_WIS_3B_092_E19-1,1.1
0.09,0.054,0.064,0.061,0.068,0.05,0.032,0.056,0.065,0.046,0.057,0.044,0.046,0.056,0.058,0.077,0.0755,RLG_Fatima_3B_092_E19-2,1.1.1
0.011,0.043,0.03,0.026,0.047,0.141,0.098,0.078,0.031,0.107,0.075,0.043,0.021,0.073,0.053,0.042,0.0798,RLC_unnamedfam29_3B_092_E19-1,1.1
0.082,0.047,0.067,0.058,0.055,0.043,0.035,0.056,0.073,0.046,0.063,0.055,0.045,0.053,0.071,0.073,0.0769,RLX_unnamedfam16_3B_092_E19-1,1.1.1
0.091,0.049,0.068,0.061,0.062,0.047,0.034,0.051,0.062,0.049,0.056,0.052,0.054,0.049,0.061,0.077,0.0768,RLC_Angela_3B_092_E19-5,1.1
0.078,0.048,0.056,0.08,0.054,0.057,0.036,0.052,0.063,0.045,0.04,0.046,0.066,0.049,0.063,0.089,0.0784,RLG_Fatima_3B_053_M17-1,1.1.2
0.094,0.039,0.065,0.069,0.062,0.037,0.028,0.061,0.059,0.048,0.048,0.043,0.052,0.065,0.056,0.095,0.0767,RLG_Olivia_3B_053_M17-1,1.1.2
0.083,0.049,0.067,0.058,0.055,0.044,0.034,0.057,0.072,0.048,0.062,0.055,0.047,0.05,0.073,0.07,0.0772,RLG_Nusif_3B_053_M17-1,1.1.1
0.059,0.045,0.08,0.048,0.069,0.046,0.048,0.05,0.075,0.076,0.076,0.05,0.029,0.045,0.074,0.048,0.0807,RLG_Fatima_3B_053_M17-2,1.1.1
0.079,0.039,0.068,0.094,0.034,0.019,0.021,0.057,0.09,0.028,0.027,0.06,0.075,0.045,0.09,0.096,0.0787,RLC_WIS_3B_053_M17-1,1.1.2
0.079,0.054,0.075,0.085,0.06,0.033,0.019,0.037,0.087,0.019,0.035,0.067,0.067,0.04,0.081,0.085,0.0771,RLC_Angela_3B_053_M17-1,1.1.2
0.104,0.038,0.071,0.096,0.044,0.017,0.027,0.035,0.073,0.033,0.033,0.06,0.088,0.033,0.069,0.098,0.0808,RLC_Angela_3B_053_M17-2,1.1.2
0.147,0.058,0.062,0.088,0.042,0.046,0.012,0.072,0.074,0.014,0.029,0.022,0.091,0.053,0.037,0.083,0.0702,RLG_Sabrina_3B_053_M17-1,1.1.2
0.083,0.034,0.083,0.061,0.047,0.034,0.039,0.046,0.089,0.046,0.07,0.055,0.043,0.052,0.068,0.073,0.0772,RLC_Barbara_3B_053_M17-1,1.1
0.129,0.069,0.031,0.102,0.085,0.05,0.011,0.058,0.028,0.021,0.013,0.027,0.091,0.062,0.034,0.113,0.0752,RLG_Latidu_3B_053_M17-1,1.1.2
0.059,0.041,0.061,0.055,0.058,0.043,0.037,0.065,0.063,0.055,0.066,0.059,0.035,0.065,0.079,0.081,0.0784,RLC_WIS_3B_053_M17-2,1.1
0.091,0.042,0.054,0.078,0.054,0.04,0.026,0.06,0.06,0.038,0.05,0.05,0.061,0.059,0.067,0.094,0.0757,RLG_Wilma_3B_053_M17-1,1.1
0.124,0.043,0.052,0.11,0.055,0.021,0.015,0.04,0.06,0.023,0.028,0.046,0.09,0.044,0.061,0.111,0.077,RLG_Fatima_3B_078_G10-1,1.1
0.095,0.038,0.061,0.081,0.047,0.028,0.018,0.054,0.066,0.029,0.04,0.051,0.067,0.052,0.067,0.133,0.0746,RLG_Sakura_3B_078_G10-1,1.1.2
0.101,0.043,0.054,0.097,0.055,0.028,0.013,0.049,0.059,0.028,0.035,0.049,0.08,0.047,0.068,0.119,0.0767,RLG_Fatima_3B_078_G10-2,1.1.2
0.067,0.053,0.062,0.075,0.052,0.035,0.04,0.048,0.079,0.034,0.055,0.064,0.059,0.053,0.074,0.07,0.08,RLG_Sakura_3B_078_G10-2,1.1.1
0.112,0.045,0.043,0.121,0.064,0.025,0.009,0.049,0.048,0.018,0.018,0.037,0.096,0.061,0.051,0.125,0.0764,RLC_Angela_3B_078_G10-1,1.1
0.068,0.042,0.057,0.063,0.054,0.066,0.042,0.062,0.058,0.053,0.048,0.058,0.05,0.063,0.071,0.066,0.0795,RLG_WHAM_3B_078_G10-1,1.1.2
0.094,0.039,0.04,0.086,0.053,0.029,0.021,0.036,0.04,0.012,0.055,0.061,0.073,0.058,0.053,0.177,0.0712,RLG_Egug_3B_078_G10-1,1.1.2
0.103,0.027,0.067,0.097,0.045,0.014,0.017,0.04,0.081,0.03,0.029,0.063,0.066,0.044,0.09,0.109,0.0762,RLC_Eugene_3B_078_G10-1,1.1.2
0.068,0.055,0.062,0.073,0.053,0.038,0.04,0.05,0.079,0.036,0.052,0.061,0.057,0.052,0.074,0.071,0.0797,RLG_Sabrina_3B_078_G10-2,1.1
0.063,0.048,0.063,0.075,0.052,0.049,0.036,0.053,0.076,0.036,0.062,0.059,0.058,0.057,0.072,0.061,0.0801,RLC_Angela_3B_078_G10-2,1.1
0.08,0.045,0.051,0.085,0.054,0.023,0.022,0.058,0.065,0.034,0.043,0.056,0.062,0.055,0.082,0.107,0.0782,RLG_Sakura_3B_078_G10-3,1.1.1
0.108,0.042,0.057,0.078,0.05,0.036,0.032,0.046,0.071,0.037,0.039,0.048,0.056,0.05,0.067,0.106,0.077,RLG_Fatima_3B_078_G10-3,1.1.2
0.067,0.05,0.061,0.064,0.07,0.035,0.016,0.073,0.043,0.04,0.038,0.07,0.063,0.07,0.075,0.087,0.0794,RLX_Gujog_3B_078_G10-1,1.1
0.09,0.052,0.056,0.078,0.067,0.045,0.026,0.059,0.054,0.046,0.039,0.046,0.065,0.054,0.064,0.079,0.0792,RLG_Nusif_3B_078_G10-1,1.1
0.07,0.042,0.048,0.085,0.047,0.04,0.02,0.066,0.059,0.038,0.04,0.054,0.07,0.053,0.082,0.107,0.0785,RLG_Egug_3B_078_G10-2,1.1
0.066,0.051,0.061,0.074,0.052,0.046,0.036,0.051,0.074,0.034,0.058,0.065,0.06,0.053,0.076,0.063,0.0801,RLG_Sabrina_3B_078_G10-3,1.1.1
0.071,0.047,0.058,0.058,0.059,0.058,0.049,0.052,0.066,0.054,0.072,0.048,0.038,0.059,0.06,0.073,0.0766,RLG_unnamedfam36_3B_011_O13-1,1.1.2
0.098,0.037,0.081,0.063,0.049,0.034,0.039,0.043,0.091,0.044,0.069,0.051,0.042,0.049,0.066,0.067,0.0763,RLG_Jeli_3B_011_O13-1,1.1
0.088,0.058,0.042,0.079,0.082,0.052,0.018,0.073,0.036,0.038,0.033,0.046,0.061,0.077,0.06,0.08,0.0788,RLC_Maximus_3B_011_O13-1,1.1.2
0.05,0.047,0.055,0.069,0.055,0.075,0.041,0.056,0.067,0.041,0.075,0.056,0.049,0.064,0.068,0.054,0.0792,RLC_WIS_3B_011_O13-1,1.1.1
0.081,0.042,0.077,0.055,0.054,0.043,0.039,0.054,0.07,0.049,0.072,0.054,0.05,0.056,0.057,0.072,0.0753,RLC_Barbara_3B_011_O13-1,1.1.2
0.042,0.056,0.023,0.056,0.055,0.15,0.036,0.077,0.032,0.042,0.036,0.051,0.047,0.071,0.065,0.086,0.0754,RLG_Sabrina_3B_011_O13-1,1.1.2
0.078,0.041,0.04,0.07,0.05,0.041,0.023,0.061,0.045,0.048,0.075,0.05,0.056,0.045,0.081,0.119,0.0764,RLG_Fatima_3B_011_O13-1,1.1.2
0.049,0.054,0.053,0.071,0.041,0.056,0.05,0.057,0.073,0.036,0.063,0.058,0.065,0.058,0.063,0.073,0.0804,RLG_Nusif_3B_011_O13-1,1.1.1
0.065,0.042,0.041,0.093,0.051,0.051,0.026,0.056,0.051,0.036,0.037,0.053,0.074,0.055,0.074,0.114,0.0795,RLG_Laura_3B_011_O13-1,1.1.2
0.019,0.055,0.043,0.034,0.057,0.121,0.091,0.063,0.045,0.096,0.073,0.039,0.031,0.06,0.046,0.044,0.0825,RLG_Fatima_3B_011_O13-2,1.1.2
0.029,0.058,0.025,0.044,0.059,0.098,0.091,0.07,0.035,0.073,0.05,0.059,0.034,0.088,0.052,0.054,0.0821,RLG_Sabrina_3B_011_O13-2,1.1
0.096,0.048,0.058,0.075,0.062,0.044,0.016,0.066,0.074,0.031,0.026,0.051,0.046,0.065,0.082,0.085,0.0739,RLG_Fatima_3B_011_O13-3,1.1.1
0.069,0.036,0.046,0.1,0.053,0.036,0.014,0.06,0.053,0.034,0.037,0.05,0.075,0.058,0.077,0.125,0.0778,RLG_Sabrina_3B_011_O13-3,1.1.2
0.056,0.057,0.045,0.064,0.059,0.084,0.045,0.067,0.054,0.055,0.039,0.047,0.052,0.059,0.066,0.069,0.0799,RLC_Barbara_3B_011_O13-2,1.1
0.071,0.05,0.063,0.081,0.052,0.037,0.034,0.051,0.074,0.035,0.046,0.06,0.068,0.052,0.072,0.074,0.08,RLG_Fatima_3B_011_O13-4,1.1.1
0.078,0.034,0.046,0.079,0.044,0.059,0.024,0.055,0.05,0.036,0.071,0.053,0.066,0.052,0.068,0.111,0.073,RLG_Fatima_3B_011_O13-5,1.1.2
0.091,0.046,0.077,0.095,0.054,0.022,0.011,0.048,0.082,0.026,0.041,0.056,0.082,0.041,0.076,0.074,0.0767,RLG_Fatima_3B_011_O13-6,1.1.1
0.051,0.043,0.065,0.034,0.065,0.077,0.053,0.071,0.054,0.082,0.081,0.046,0.023,0.064,0.064,0.047,0.0792,RLG_Fatima_3B_149_J15-1,1.1.2
0.05,0.04,0.063,0.034,0.061,0.077,0.052,0.072,0.054,0.079,0.083,0.047,0.023,0.065,0.065,0.056,0.0783,RLG_unnamedfam45_3B_149_J15-1,1.1.2
0.05,0.043,0.065,0.033,0.064,0.076,0.053,0.072,0.054,0.082,0.081,0.047,0.023,0.064,0.064,0.048,0.0791,RLC_Angela_3B_013_G07-1,1.1.2
0.026,0.056,0.049,0.04,0.07,0.086,0.088,0.059,0.05,0.088,0.068,0.046,0.026,0.072,0.047,0.047,0.0832,RLC_Angela_3B_013_G07-2,1.1
0.059,0.055,0.061,0.057,0.067,0.076,0.036,0.069,0.04,0.061,0.05,0.05,0.065,0.057,0.052,0.065,0.0805,RLG_Wilma_3B_013_G07-1,1.1.2
0.073,0.045,0.062,0.07,0.057,0.041,0.026,0.066,0.066,0.041,0.049,0.059,0.054,0.063,0.077,0.074,0.0781,RLG_Sabrina_3B_013_G07-1,1.1.1
0.081,0.052,0.058,0.074,0.065,0.045,0.021,0.067,0.064,0.033,0.04,0.05,0.054,0.068,0.068,0.083,0.0771,RLG_Fatima_3B_013_G07-3,1.1.1
0.057,0.049,0.046,0.078,0.049,0.055,0.02,0.066,0.061,0.031,0.05,0.056,0.063,0.055,0.082,0.108,0.0761,RLG_Fatima_3B_013_G07-4,1.1.2
0.064,0.042,0.049,0.089,0.052,0.041,0.019,0.062,0.055,0.035,0.039,0.05,0.073,0.057,0.071,0.124,0.0777,RLG_Sumana_3B_013_G07-1,1.1.2
0.05,0.051,0.069,0.038,0.071,0.088,0.06,0.062,0.061,0.085,0.069,0.042,0.027,0.056,0.058,0.035,0.0802,RLC_Eugene_3B_013_G07-1,1.1.2
0.084,0.04,0.058,0.083,0.049,0.043,0.02,0.061,0.063,0.036,0.047,0.05,0.07,0.053,0.071,0.097,0.0768,RLG_unnamedfam93_3B_013_G07-1,1.1.2
0.064,0.057,0.057,0.06,0.067,0.072,0.05,0.059,0.063,0.056,0.064,0.041,0.044,0.062,0.054,0.051,0.0794,RLG_Fatima_3B_013_G07-5,1.1.2
0.083,0.041,0.056,0.086,0.049,0.042,0.02,0.061,0.061,0.036,0.045,0.05,0.072,0.053,0.072,0.095,0.0779,RLG_Sabrina_3B_013_G07-2,1.1.2
0.046,0.035,0.037,0.067,0.052,0.079,0.046,0.072,0.038,0.053,0.044,0.056,0.048,0.082,0.064,0.103,0.0789,RLC_unnamedfam37_3B_061_H24-1,1.1.2
0.086,0.048,0.065,0.078,0.055,0.044,0.024,0.055,0.07,0.039,0.051,0.045,0.066,0.047,0.066,0.084,0.0771,RLX_unnamedfam12_3B_061_H24-1,1.1.2
0.045,0.047,0.07,0.035,0.073,0.086,0.064,0.062,0.058,0.087,0.08,0.04,0.02,0.065,0.052,0.035,0.08,RLC_Angela_3B_061_H24-1,1.1.2
0.065,0.063,0.057,0.052,0.068,0.076,0.059,0.058,0.062,0.063,0.064,0.036,0.042,0.06,0.045,0.051,0.079,RLC_Angela_3B_061_H24-2,1.1.2
0.053,0.042,0.066,0.026,0.06,0.087,0.075,0.063,0.054,0.094,0.086,0.045,0.02,0.062,0.052,0.036,0.0788,RLG_Egug_3B_061_H24-1,1.1.2
0.055,0.079,0.05,0.068,0.068,0.094,0.046,0.061,0.057,0.033,0.063,0.044,0.074,0.063,0.037,0.028,0.0797,RLG_Derami_3B_061_H24-1,1.1
0.078,0.043,0.057,0.083,0.049,0.042,0.018,0.064,0.062,0.034,0.047,0.05,0.071,0.054,0.071,0.099,0.0772,RLG_Fatima_3B_061_H24-1,1.1.2
0.04,0.039,0.038,0.063,0.055,0.088,0.045,0.076,0.039,0.057,0.04,0.055,0.046,0.081,0.067,0.093,0.0799,RLG_WHAM_3B_061_H24-1,1.1.2
0.072,0.035,0.044,0.094,0.048,0.039,0.018,0.06,0.055,0.033,0.037,0.055,0.071,0.057,0.082,0.123,0.0775,RLG_Sakura_3B_023_N15-1,1.1.2
0.073,0.041,0.049,0.084,0.051,0.045,0.022,0.063,0.054,0.04,0.043,0.051,0.069,0.055,0.075,0.107,0.0784,RLG_Fatima_3B_023_N15-1,1.1.2
0.073,0.04,0.046,0.088,0.047,0.049,0.021,0.067,0.057,0.036,0.036,0.047,0.069,0.06,0.073,0.112,0.0773,RLG_Sabrina_3B_023_N15-1,1.1.2
0.104,0.028,0.045,0.097,0.033,0.041,0.015,0.068,0.068,0.034,0.024,0.041,0.069,0.054,0.083,0.121,0.0749,RLG_Nusif_3B_023_N15-1,1.1.2
0.066,0.05,0.061,0.074,0.056,0.052,0.038,0.052,0.073,0.04,0.062,0.057,0.056,0.056,0.071,0.058,0.0796,RLG_Fatima_3B_023_N15-2,1.1.1
